Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
183165,-501,170,227,2510,-622,1070,810,213,362,0,0,0
183198,-360,248,92,2171,-314,955,842,227,322,0,0,0
183232,-390,183,303,759,-74,527,857,233,307,0,0,0
183265,-504,158,430,327,-187,-7,864,247,311,0,0,0
183298,-578,155,306,318,-176,-467,874,278,305,0,0,0
183332,-661,219,212,587,28,-731,876,321,306,0,0,0
183365,-757,292,265,690,234,-890,868,375,307,0,0,0
183398,-898,431,320,689,313,-1031,860,435,306,0,0,0
183431,-1181,531,216,200,532,-1030,861,492,307,0,0,0
183465,-1319,529,280,-439,642,-956,856,548,323,0,0,0
183498,-1366,376,265,-803,566,-767,863,594,343,0,0,0
183531,-1336,267,407,-108,295,-905,875,648,354,0,0,0
183565,-1071,375,478,622,-120,-535,894,699,328,0,0,0
183598,-1098,437,414,2,-48,27,927,723,305,0,0,0
183631,-1282,537,448,-957,-138,328,966,719,311,0,0,0
183665,-1279,439,408,-1754,-509,772,1021,678,338,0,0,0
183698,-1187,241,308,-1579,-904,1025,1095,609,354,0,0,0
183731,-1007,137,233,-740,-1126,1301,1170,535,347,0,0,0
183765,-796,125,168,52,-1226,1468,1234,468,323,0,0,0
183798,-620,176,123,529,-1126,1528,1302,395,275,0,0,0
183831,-532,227,83,544,-935,1358,1360,323,226,0,0,0
183865,-535,278,63,223,-763,1153,1416,253,170,0,0,0
183898,-552,233,95,-114,-661,802,1458,195,137,0,0,0
183931,-635,236,85,-247,-525,413,1493,157,124,0,0,0
183965,-687,205,97,-195,-372,139,1527,130,98,0,0,0
183998,-854,222,184,-103,-174,-277,1555,123,76,0,0,0
184031,-1006,236,257,269,97,-994,1574,148,54,0,0,0
184065,-1096,371,350,328,521,-1717,1586,209,53,0,0,0
184098,-1122,422,425,-3,926,-2092,1599,287,72,0,0,0
184131,-1112,407,497,-465,1335,-2142,1593,381,105,0,0,0
184165,-1087,462,628,-1071,1285,-1555,1584,462,167,0,0,0
184198,-1139,340,469,-1350,849,-334,1584,504,223,0,0,0
184231,-1246,178,313,-1051,653,320,1600,473,273,0,0,0
184265,-1154,136,394,-243,296,727,1618,411,296,0,0,0
184298,-925,152,385,624,-94,969,1636,345,284,0,0,0
184331,-736,221,317,1249,-306,1119,1657,270,251,0,0,0
184365,-633,290,276,1413,-408,1172,1678,176,208,0,0,0
184398,-607,329,231,879,-433,1142,1692,91,179,0,0,0
184431,-646,302,207,-116,-251,1052,1702,15,159,0,0,0
184465,-692,167,248,-869,-49,851,1708,-65,151,0,0,0
184498,-697,27,341,-782,58,406,1718,-124,144,0,0,0
184531,-699,18,461,258,-15,21,1722,-166,139,0,0,0
184565,-624,103,441,1241,-269,-312,1733,-170,117,0,0,0
184598,-751,234,312,1533,-297,-593,1750,-157,98,0,0,0
184631,-1190,375,314,1423,-179,-969,1769,-124,77,0,0,0
184665,-1271,357,325,1147,-287,-1175,1785,-74,49,0,0,0
184698,-1325,321,294,1599,-277,-1394,1789,1,10,0,0,0
184731,-1303,473,366,1752,-237,-1620,1795,80,-29,0,0,0
184765,-1083,557,375,981,-350,-1242,1795,144,-62,0,0,0
184798,-1116,480,283,103,-194,-694,1785,176,-94,0,0,0
184831,-1284,514,286,-468,-11,-291,1772,190,-98,0,0,0
184865,-1288,557,251,-1053,79,134,1763,177,-92,0,0,0
184898,-1110,499,218,-1607,141,377,1746,144,-70,0,0,0
184931,-873,392,194,-1894,29,692,1729,92,-45,0,0,0
184965,-714,282,186,-1613,-128,1021,1710,20,-31,0,0,0
184998,-675,213,219,-1136,-352,1230,1687,-59,-31,0,0,0
185031,-700,142,236,-405,-767,1382,1668,-156,-51,0,0,0
185065,-739,144,201,275,-1028,1497,1642,-249,-90,0,0,0
185098,-733,150,184,719,-1175,1494,1609,-337,-139,0,0,0
185131,-711,188,202,929,-1159,1352,1572,-426,-188,0,0,0
185165,-699,224,236,970,-1179,920,1540,-500,-235,0,0,0
185198,-748,252,242,1008,-1182,327,1505,-551,-284,0,0,0
185231,-812,267,211,1081,-817,-379,1486,-565,-315,0,0,0
185265,-825,291,344,989,-314,-1097,1489,-552,-327,0,0,0
185298,-958,333,423,693,-18,-1918,1504,-487,-328,0,0,0
185331,-976,327,400,520,174,-2516,1529,-384,-329,0,0,0
185365,-1021,314,403,675,273,-2931,1545,-235,-316,0,0,0
185398,-1280,449,414,979,295,-2811,1557,-93,-309,0,0,0
185431,-1225,474,456,892,339,-1884,1561,9,-300,0,0,0
185465,-1219,367,528,379,342,-969,1554,70,-290,0,0,0
185498,-1052,335,548,156,337,-380,1541,100,-277,0,0,0
185531,-863,271,393,529,156,-85,1535,105,-266,0,0,0
185565,-716,230,378,982,-106,42,1525,91,-272,0,0,0
185598,-573,198,378,1101,-413,176,1513,75,-292,0,0,0
185631,-504,206,391,1181,-527,167,1499,48,-325,0,0,0
185665,-521,277,422,1006,-521,191,1483,22,-349,0,0,0
185698,-565,326,389,789,-479,94,1472,-6,-381,0,0,0
185731,-654,374,384,398,-383,49,1459,-20,-397,0,0,0
185765,-643,316,361,108,-300,-45,1449,-22,-406,0,0,0
185798,-714,321,293,92,-81,-311,1443,-17,-411,0,0,0
185831,-841,428,305,-139,203,-692,1441,9,-405,0,0,0
185865,-961,509,354,-575,310,-865,1437,51,-392,0,0,0
185898,-960,409,322,-536,311,-753,1434,101,-378,0,0,0
185931,-1227,511,357,-41,425,-724,1435,138,-367,0,0,0
185965,-1166,642,455,-211,265,-577,1433,177,-355,0,0,0
185998,-1024,620,327,-597,191,166,1436,192,-349,0,0,0
186031,-1287,638,351,-1107,345,1213,1448,169,-330,0,0,0
186065,-1546,660,377,-2508,405,2353,1460,92,-306,0,0,0
186098,-1615,480,231,-3865,440,3510,1445,-30,-276,0,0,0
186131,-1542,206,201,-3929,126,3983,1420,-200,-257,0,0,0
186165,-1270,45,306,-2865,-443,3782,1371,-368,-271,0,0,0
186198,-897,4,337,-1276,-1050,3349,1312,-544,-306,0,0,0
186231,-688,-4,254,-129,-1353,2958,1232,-677,-353,0,0,0
186265,-637,36,212,703,-1463,2496,1151,-771,-388,0,0,0
186298,-578,87,148,889,-1420,1925,1073,-864,-414,0,0,0
186331,-586,110,152,654,-1229,1213,1010,-929,-432,0,0,0
186365,-603,157,153,406,-1049,353,954,-972,-450,0,0,0
186398,-662,177,145,340,-689,-517,938,-978,-466,0,0,0
186431,-641,155,171,409,-229,-1516,972,-955,-479,0,0,0
186465,-653,206,165,539,271,-2500,1036,-900,-473,0,0,0
186498,-728,280,165,413,943,-3439,1129,-801,-444,0,0,0
186531,-959,354,292,-4,1522,-4188,1232,-645,-404,0,0,0
186565,-1469,492,507,-593,1761,-4654,1328,-451,-353,0,0,0
186598,-1819,598,626,-748,1678,-4254,1406,-258,-307,0,0,0
186631,-1460,313,658,145,1560,-2851,1436,-98,-248,0,0,0
186665,-1290,128,781,1371,1021,-2004,1445,9,-209,0,0,0
186698,-977,224,721,2058,400,-1599,1446,106,-199,0,0,0
186731,-727,279,582,2281,-117,-1067,1441,151,-223,0,0,0
186765,-585,339,513,2386,-494,-691,1434,159,-265,0,0,0
186798,-494,409,447,2143,-702,-463,1422,163,-312,0,0,0
186831,-458,448,398,1610,-732,-247,1410,152,-357,0,0,0
186865,-502,453,343,1050,-669,-166,1400,140,-393,0,0,0
186898,-581,465,317,706,-543,-87,1393,127,-416,0,0,0
186931,-629,446,314,364,-406,45,1384,115,-419,0,0,0
186965,-820,441,316,137,-238,304,1380,97,-422,0,0,0
186998,-1091,446,352,-25,-33,628,1382,62,-415,0,0,0
187031,-1080,377,350,-127,46,774,1394,18,-402,0,0,0
187065,-1209,413,308,157,240,671,1398,-34,-387,0,0,0
187098,-1275,552,412,-28,500,539,1398,-73,-362,0,0,0
187131,-1069,515,434,-573,548,828,1402,-114,-330,0,0,0
187165,-1086,502,335,-1203,779,1374,1396,-169,-289,0,0,0
187198,-1338,709,310,-2456,1050,1904,1382,-257,-243,0,0,0
187231,-1493,623,313,-4111,1086,2771,1337,-372,-212,0,0,0
187265,-1422,329,271,-4335,656,3456,1259,-497,-210,0,0,0
187298,-1250,149,275,-3398,109,3676,1158,-627,-239,0,0,0
187331,-1041,2,402,-1971,-689,3392,1046,-735,-279,0,0,0
187365,-783,-97,351,-380,-1404,2994,918,-834,-330,0,0,0
187398,-642,-48,253,974,-1658,2460,803,-907,-342,0,0,0
187431,-567,56,224,1552,-1582,1954,714,-957,-330,0,0,0
187465,-533,167,237,1368,-1470,1282,631,-994,-304,0,0,0
187498,-584,227,280,634,-1334,505,580,-1009,-295,0,0,0
187531,-660,186,232,59,-1198,-449,541,-1002,-295,0,0,0
187565,-766,128,120,132,-863,-1522,550,-974,-311,0,0,0
187598,-712,189,174,392,-183,-2687,603,-935,-318,0,0,0
187631,-818,236,200,510,383,-3782,686,-869,-304,0,0,0
187665,-1020,323,212,662,879,-4924,795,-770,-287,0,0,0
187698,-1327,465,349,757,1282,-5750,906,-611,-251,0,0,0
187731,-1842,909,541,129,1388,-5679,1004,-428,-224,0,0,0
187765,-1570,899,623,-1094,1328,-3787,1066,-263,-206,0,0,0
187798,-1137,378,512,-994,1243,-1616,1075,-149,-182,0,0,0
187831,-1096,238,552,-497,1064,-320,1072,-107,-160,0,0,0
187865,-869,133,553,-22,745,-82,1068,-75,-151,0,0,0
187898,-603,216,601,1101,246,22,1060,-70,-160,0,0,0
187931,-420,503,574,1295,-49,211,1045,-85,-178,0,0,0
187965,-447,536,642,-655,-11,213,1023,-100,-187,0,0,0
187998,-468,427,420,-1148,-175,420,986,-109,-182,0,0,0
188031,-643,354,303,-1396,-246,326,948,-119,-181,0,0,0
188065,-742,279,255,-1771,-283,161,904,-111,-171,0,0,0
188098,-830,317,281,-1722,-272,108,871,-96,-155,0,0,0
188131,-896,414,341,-1508,-363,415,829,-77,-145,0,0,0
188165,-1199,541,266,-1385,-452,977,789,-63,-134,0,0,0
188198,-1407,624,225,-1645,-498,1518,754,-47,-125,0,0,0
188231,-1319,677,229,-1704,-475,2273,731,-41,-114,0,0,0
188265,-1071,602,194,-1081,-416,2685,712,-44,-102,0,0,0
188298,-794,685,63,-574,-141,2875,716,-53,-85,0,0,0
188331,-606,804,110,-889,315,2995,734,-66,-63,0,0,0
188365,-453,931,35,-1438,498,3501,776,-97,-19,0,0,0
188398,-636,1142,-221,-2475,1001,4298,821,-159,41,0,0,0
188431,-870,1288,119,-3948,1239,4803,852,-257,99,0,0,0
188465,-1220,1372,485,-3613,266,5416,888,-428,109,0,0,0
188498,-1563,1463,949,-2602,-977,6230,869,-651,57,0,0,0
188531,-1508,1223,1117,-1602,-2550,6315,782,-905,-65,0,0,0
188565,-1176,763,984,406,-3282,5681,592,-1094,-183,0,0,0
188598,-572,154,399,2595,-2375,4082,386,-1221,-209,0,0,0
188631,-94,177,12,2561,-451,2276,243,-1304,-138,0,0,0
188665,-230,-81,-258,377,1009,879,169,-1351,-107,0,0,0
188698,-539,-1193,-559,1149,1796,-1519,138,-1372,-62,0,0,0
188731,-1062,-1630,-760,3136,1953,-5996,317,-1381,52,0,0,0
188765,-1824,-1043,-185,1644,1639,-8998,674,-1314,150,0,0,0
188798,-1853,51,-102,-1810,2629,-10283,1060,-1069,187,0,0,0
188831,-1873,1789,1195,-3173,3901,-9518,1333,-702,241,0,0,0
188865,-1875,1502,1738,942,2543,-6868,1487,-309,385,0,0,0
188898,-1871,1601,1135,4164,264,-4815,1521,-4,396,0,0,0
188931,-1223,1797,512,3526,-482,-3636,1497,219,296,0,0,0
188965,-331,1561,396,2303,326,-2701,1485,384,228,0,0,0
188998,-82,1333,374,786,499,-1683,1474,475,195,0,0,0
189031,62,1227,353,205,609,-401,1491,494,156,0,0,0
189065,232,1127,847,359,-71,1363,1518,424,131,0,0,0
189098,-296,1605,1269,56,-1102,3662,1520,269,88,0,0,0
189131,-1827,1788,1251,-1017,-2474,6626,1516,-57,-21,0,0,0
189165,-1874,1787,1327,6,-3613,8888,1391,-496,-176,0,0,0
189198,-1868,1792,764,420,-3724,10868,1125,-995,-336,0,0,0
189231,-1862,1608,264,-1064,-2644,11007,641,-1280,-416,0,0,0
189265,-1855,308,-94,-1073,-1698,8961,153,-1346,-454,0,0,0
189298,-1707,-523,-352,618,-276,6245,-159,-1304,-432,0,0,0
189331,-1340,-1568,-505,1994,1253,3288,-317,-1263,-352,0,0,0
189365,-1413,-1901,-434,1182,1442,-1486,-355,-1192,-277,0,0,0
189398,-1641,-1902,-439,636,1120,-6001,-173,-1219,-245,0,0,0
189431,-1846,-933,-299,245,1179,-8772,166,-1258,-211,0,0,0
189465,-1858,761,68,-1928,2263,-9769,535,-1134,-223,0,0,0
189498,-1862,758,568,-1779,3762,-9912,854,-883,-234,0,0,0
189531,-1871,1790,1043,-568,4562,-9503,1129,-509,-134,0,0,0
189565,-1869,1333,1127,918,3095,-7181,1240,-162,-15,0,0,0
189598,-1868,1371,849,3328,1091,-4955,1254,108,68,0,0,0
189631,-919,1319,520,3998,421,-3287,1230,307,81,0,0,0
189665,45,1489,332,4018,-191,-2690,1189,452,45,0,0,0
189698,552,1805,200,3165,-161,-618,1142,533,-39,0,0,0
189731,267,1802,409,174,56,1536,1143,513,-75,0,0,0
189765,31,1579,432,-2193,76,3240,1155,445,-72,0,0,0
189798,-933,1631,594,-2396,-994,5637,1174,281,-74,0,0,0
189831,-1873,1788,1317,-1630,-2555,8621,1188,-6,-128,0,0,0
189865,-1873,1788,1273,-878,-3813,11039,1186,-432,-216,0,0,0
189898,-1870,1790,980,-591,-3635,11550,964,-865,-350,0,0,0
189931,-1860,813,221,118,-2685,10791,557,-1159,-456,0,0,0
189965,-1849,-484,-201,122,-1037,8331,128,-1268,-467,0,0,0
189998,-1358,-1891,-710,686,489,4784,-154,-1251,-448,0,0,0
190031,-1397,-1901,-342,929,701,-1001,-326,-1248,-395,0,0,0
190065,-1581,-1901,-383,-461,385,-5957,-182,-1271,-400,0,0,0
190098,-1732,-1173,-431,-1548,1276,-8521,181,-1249,-448,0,0,0
190131,-1857,51,359,-2384,2082,-9077,532,-1116,-518,0,0,0
190165,-1857,330,268,-1537,3683,-9605,854,-872,-534,0,0,0
190198,-1871,1353,1277,-501,4323,-9908,1146,-521,-453,0,0,0
190231,-1870,1267,1282,-1046,4051,-8260,1288,-143,-312,0,0,0
190265,-1868,988,1051,774,2419,-5226,1323,159,-168,0,0,0
190298,-1472,703,700,3669,946,-3296,1292,323,-113,0,0,0
190331,-405,1291,141,5824,-266,-2768,1244,421,-151,0,0,0
190365,527,1809,-317,4287,-157,-1055,1172,448,-233,0,0,0
190398,316,1807,-85,1007,996,538,1173,426,-234,0,0,0
190431,256,1695,551,-1016,1177,2448,1208,372,-210,0,0,0
190465,-592,1793,1137,-2334,216,4899,1229,210,-171,0,0,0
190498,-1869,1789,1129,-3523,-910,9374,1213,-114,-162,0,0,0
190531,-1876,1784,1689,-1425,-3369,10991,1113,-584,-185,0,0,0
190565,-1868,1791,882,-307,-3516,11513,794,-954,-260,0,0,0
190598,-1859,676,190,-632,-2454,10973,359,-1152,-324,0,0,0
190631,-1845,-1163,-489,-157,-1640,8347,-36,-1146,-325,0,0,0
190665,-1503,-1898,-843,1890,-150,4676,-268,-1066,-266,0,0,0
190698,-1254,-1901,-423,1450,183,-1088,-410,-979,-166,0,0,0
190731,-1479,-1857,-462,-1358,882,-5582,-314,-978,-177,0,0,0
190765,-1686,-1162,-102,-2063,1807,-7854,-55,-997,-248,0,0,0
190798,-1857,-231,468,-1681,2190,-8783,170,-946,-313,0,0,0
190831,-1868,775,1049,329,3039,-10164,408,-844,-324,0,0,0
190865,-1876,1785,1640,155,3339,-8207,602,-675,-303,0,0,0
190898,-1871,1525,1302,-695,1820,-5147,704,-510,-270,0,0,0
190931,-1483,931,631,980,701,-3449,735,-392,-204,0,0,0
190965,-712,859,430,4090,334,-3226,715,-293,-143,0,0,0
190998,252,1286,119,5202,-448,-2418,669,-222,-89,0,0,0
191031,867,1708,-43,3284,-45,-374,564,-186,-75,0,0,0
191065,289,1804,210,-323,673,897,458,-170,-52,0,0,0
191098,70,1567,734,-1908,489,2890,346,-151,-18,0,0,0
191131,-1616,1788,1323,-2823,-541,5905,193,-105,8,0,0,0
191165,-1878,1782,1895,-1755,-2911,8272,123,-5,71,0,0,0
191198,-1875,1786,1491,-128,-3585,10858,258,70,106,0,0,0
191231,-1867,1613,740,-230,-3125,11173,457,-46,71,0,0,0
191265,-1856,151,146,389,-2280,9967,527,-251,5,0,0,0
191298,-1665,-1162,-616,1500,-1051,7511,467,-480,-58,0,0,0
191331,-1386,-1898,-682,2419,537,3394,388,-632,-56,0,0,0
191365,-1433,-1903,-155,554,610,-2703,362,-777,-82,0,0,0
191398,-1701,-1905,-156,-1459,1167,-7581,513,-731,-106,0,0,0
191431,-1852,-964,259,-2789,2292,-9665,772,-517,-97,0,0,0
191465,-1867,909,963,-4115,3298,-9422,930,-233,-78,0,0,0
191498,-1873,1144,1581,-2745,5192,-9691,984,93,37,0,0,0
191531,-1874,1330,1754,-2590,4990,-7642,926,384,168,0,0,0
191565,-1867,444,1366,942,2909,-5871,834,586,268,0,0,0
191598,-1862,696,684,4962,1289,-4207,746,750,270,0,0,0
191631,-970,1048,251,6558,-138,-3555,683,873,101,0,0,0
191665,-256,1194,-398,7134,-1022,-2444,637,920,-131,0,0,0
191698,424,1645,-898,6700,-689,-1576,629,877,-448,0,0,0
191731,411,1808,-227,4566,590,-13,664,802,-627,0,0,0
191765,322,1552,631,1484,512,1409,714,734,-683,0,0,0
191798,-874,1799,378,-2764,2083,3624,845,683,-649,0,0,0
191831,-1869,1792,827,-5737,1924,8774,1042,513,-501,0,0,0
191865,-1873,1788,1221,-4091,693,11207,1274,104,-370,0,0,0
191898,-1870,1792,864,-3303,-624,12431,1227,-398,-341,0,0,0
191931,-1858,839,-2,-2804,-1466,12276,953,-803,-386,0,0,0
191965,-1846,-679,-584,-159,-1770,10757,565,-1084,-444,0,0,0
191998,-1721,-1890,-1187,3510,-223,8138,190,-1233,-363,0,0,0
192031,-1562,-1899,-764,3799,1238,3110,-111,-1319,-232,0,0,0
192065,-1520,-1809,-501,1829,1300,-2544,-99,-1351,-96,0,0,0
192098,-1706,-903,-61,-621,2340,-6021,160,-1349,-24,0,0,0
192131,-1856,-289,607,-2084,2579,-8045,487,-1283,-62,0,0,0
192165,-1877,1610,1757,-1133,2597,-8612,839,-1108,-66,0,0,0
192198,-1876,1784,1722,-1165,2561,-7844,1149,-850,-76,0,0,0
192231,-1875,1428,1720,-845,1462,-5976,1330,-589,-40,0,0,0
192265,-1418,763,1038,2310,89,-5994,1436,-318,30,0,0,0
192298,-700,1094,544,4782,-962,-5535,1491,-34,2,0,0,0
192331,-8,1634,7,4935,-1705,-3436,1499,170,-104,0,0,0
192365,490,1809,-298,3025,-913,-606,1498,223,-250,0,0,0
192398,424,1806,38,430,5,1598,1539,158,-293,0,0,0
192431,260,1800,608,-1212,-26,3963,1563,3,-292,0,0,0
192465,-1217,1786,1747,-2734,-641,6750,1548,-316,-336,0,0,0
192498,-1879,1782,1901,-1804,-2821,8534,1376,-747,-475,0,0,0
192531,-1873,1758,1440,2362,-3891,9423,1023,-1227,-609,0,0,0
192565,-1820,1024,421,4468,-2027,9157,488,-1545,-506,0,0,0
192598,-1496,-50,52,1683,225,6779,14,-1629,-399,0,0,0
192631,-1433,-1709,-194,-530,1078,3606,-262,-1582,-403,0,0,0
192665,-1433,-1903,-247,327,746,-1116,-309,-1554,-415,0,0,0
192698,-1524,-1830,-82,-724,624,-4855,-199,-1517,-361,0,0,0
192731,-1693,-1365,-38,-1850,985,-7866,115,-1501,-438,0,0,0
192765,-1819,-677,194,-2205,1777,-9463,551,-1429,-580,0,0,0
192798,-1866,863,896,-3037,3337,-9757,980,-1135,-632,0,0,0
192831,-1877,1445,1895,-2206,4598,-9419,1331,-702,-569,0,0,0
192865,-1871,948,1551,275,3913,-7445,1552,-219,-379,0,0,0
192898,-1866,1024,971,2373,1796,-5157,1600,94,-242,0,0,0
192931,-1535,1255,495,3834,979,-3939,1566,277,-191,0,0,0
192965,-256,1754,382,3914,280,-3352,1512,434,-204,0,0,0
192998,698,1807,-8,2452,32,-521,1476,477,-251,0,0,0
193031,507,1806,-2,346,741,1399,1479,394,-274,0,0,0
193065,225,1798,836,-1184,891,3634,1515,233,-234,0,0,0
193098,-585,1794,1104,-2606,-707,5943,1503,-15,-224,0,0,0
193131,-1865,1787,1444,-3233,-1791,8799,1378,-414,-316,0,0,0
193165,-1878,1782,1902,-1462,-4152,9462,1074,-786,-457,0,0,0
193198,-1871,1788,1268,1215,-4718,10796,640,-1125,-542,0,0,0
193231,-1861,1036,483,2829,-2828,10870,152,-1247,-452,0,0,0
193265,-1838,40,299,2001,-301,9107,-253,-1197,-341,0,0,0
193298,-1627,-1828,-536,612,1377,6000,-466,-1095,-300,0,0,0
193331,-1639,-1901,-514,870,1543,-353,-490,-1044,-290,0,0,0
193365,-1842,-1896,-227,-373,748,-6236,-331,-1048,-244,0,0,0
193398,-1845,-1175,-339,-2122,1360,-8826,-32,-1060,-288,0,0,0
193431,-1857,-118,378,-2682,2570,-9496,329,-1009,-375,0,0,0
193465,-1870,898,1377,-2170,4346,-10358,651,-791,-383,0,0,0
193498,-1877,1784,1726,-2416,5294,-8404,897,-503,-289,0,0,0
193531,-1871,872,1655,-3041,4581,-5984,1052,-167,-157,0,0,0
193565,-1867,310,1349,1329,1928,-4079,1109,34,-45,0,0,0
193598,-1405,620,694,5513,322,-3263,1113,153,-7,0,0,0
193631,-404,1376,396,6948,-1121,-2647,1112,261,-71,0,0,0
193665,441,1736,7,5173,-1557,-792,1107,297,-184,0,0,0
193698,604,1662,-178,1822,-529,957,1133,259,-277,0,0,0
193731,183,1384,418,-3,90,2098,1170,180,-283,0,0,0
193765,-39,1526,956,-1433,-494,3948,1177,52,-280,0,0,0
193798,-1684,1789,1267,-2548,-1548,6949,1147,-193,-321,0,0,0
193831,-1878,1613,1898,-573,-3452,8184,984,-512,-411,0,0,0
193865,-1876,1784,1676,2765,-3386,10060,708,-840,-430,0,0,0
193898,-1865,1386,755,2374,-1300,10929,337,-1021,-340,0,0,0
193931,-1831,109,129,1116,395,9402,-11,-1055,-283,0,0,0
193965,-1563,-1397,-296,1214,1760,6488,-209,-1012,-244,0,0,0
193998,-1489,-1903,-165,1563,2181,2552,-282,-982,-206,0,0,0
194031,-1559,-1905,95,403,1090,-2838,-244,-936,-155,0,0,0
194065,-1782,-1894,-145,-536,778,-7018,-52,-953,-167,0,0,0
194098,-1854,-764,304,-1372,1201,-8762,239,-955,-204,0,0,0
194131,-1859,389,244,-2643,2665,-9255,515,-806,-243,0,0,0
194165,-1877,1458,1813,-2605,4288,-9011,749,-567,-231,0,0,0
194198,-1876,1506,1885,-688,4108,-6776,924,-275,-145,0,0,0
194231,-1872,1120,1500,821,1706,-4555,1007,-70,-65,0,0,0
194265,-1503,833,720,3415,394,-3273,1019,49,-25,0,0,0
194298,-499,1278,526,5546,-476,-3146,1025,169,-50,0,0,0
194331,472,1718,141,5222,-1125,-1130,1017,227,-132,0,0,0
194365,636,1748,-325,2750,-643,793,1034,199,-222,0,0,0
194398,250,1609,-103,-89,608,1872,1057,147,-249,0,0,0
194431,141,1618,388,-1402,784,3726,1069,51,-253,0,0,0
194465,-925,1793,1020,-2582,275,6012,1063,-140,-258,0,0,0
194498,-1877,1784,1755,-2133,-1166,8634,960,-424,-305,0,0,0
194531,-1875,1784,1706,653,-2968,10137,756,-728,-350,0,0,0
194565,-1868,1508,908,2446,-1831,10440,439,-927,-318,0,0,0
194598,-1860,614,336,2171,380,9214,122,-1016,-262,0,0,0
194631,-1450,-659,0,851,1417,6408,-88,-1020,-215,0,0,0
194665,-1004,-1890,-211,656,1228,2728,-187,-1007,-206,0,0,0
194698,-950,-1863,-175,983,503,-1347,-199,-989,-130,0,0,0
194731,-1124,-1262,-54,-334,553,-4250,-81,-1015,-134,0,0,0
194765,-1461,-630,222,-1425,1053,-5904,130,-1041,-195,0,0,0
194798,-1858,543,500,-2354,1566,-7083,371,-978,-262,0,0,0
194831,-1877,1638,1754,-2672,1948,-7660,620,-831,-333,0,0,0
194865,-1874,1350,1727,-46,2002,-6519,835,-633,-341,0,0,0
194898,-1873,1282,1635,2073,359,-5456,976,-474,-326,0,0,0
194931,-1357,1239,745,3051,-1183,-5195,1059,-342,-340,0,0,0
194965,-486,1423,171,3287,-1572,-5280,1098,-194,-384,0,0,0
194998,314,1676,-149,2804,-1594,-3458,1097,-94,-443,0,0,0
195031,767,1613,-524,1426,-1008,-751,1075,-84,-503,0,0,0
195065,437,1687,-511,-68,203,1211,1069,-150,-525,0,0,0
195098,280,1572,-18,-554,913,2818,1043,-262,-529,0,0,0
195131,-217,1802,312,-768,2298,4679,974,-454,-489,0,0,0
195165,-1872,1783,1892,-1527,1403,7666,780,-688,-432,0,0,0
195198,-1873,1788,1258,-1858,-232,9654,499,-848,-399,0,0,0
195231,-1867,1627,762,-438,-909,9915,185,-849,-369,0,0,0
195265,-1858,582,191,-329,-175,8536,-56,-786,-344,0,0,0
195298,-1754,-958,-213,-976,329,5240,-142,-724,-334,0,0,0
195331,-1106,-1901,-157,124,442,1366,-146,-697,-327,0,0,0
195365,-957,-1633,-130,-308,69,-1803,-80,-663,-289,0,0,0
195398,-1112,-1466,-71,-961,226,-4451,31,-641,-292,0,0,0
195431,-1442,-1039,-76,-719,377,-6593,182,-615,-300,0,0,0
195465,-1820,-517,165,-137,193,-7831,334,-506,-288,0,0,0
195498,-1856,223,100,510,872,-8682,447,-355,-270,0,0,0
195531,-1872,1709,1188,1128,2009,-9719,518,-136,-247,0,0,0
195565,-1871,1639,1183,1076,1863,-7341,565,37,-236,0,0,0
195598,-1867,1227,874,329,897,-5112,595,174,-216,0,0,0
195631,-1577,821,435,2689,509,-4578,600,296,-204,0,0,0
195665,-1073,1331,249,5393,-88,-4613,578,385,-247,0,0,0
195698,-201,1758,134,5008,-547,-2896,560,439,-342,0,0,0
195731,169,1806,-118,1440,-12,-1106,557,473,-420,0,0,0
195765,259,1525,-58,-1742,799,717,563,517,-443,0,0,0
195798,96,1223,267,-2319,749,2237,627,558,-429,0,0,0
195831,-260,1178,557,-2563,219,3594,723,565,-413,0,0,0
195865,-1729,1620,815,-3095,-537,5423,913,509,-384,0,0,0
195898,-1867,1235,1005,-2696,-1543,7003,1073,302,-400,0,0,0
195931,-1868,1220,1061,-837,-2074,8518,1110,-15,-483,0,0,0
195965,-1865,1063,795,-218,-1545,8938,1017,-421,-556,0,0,0
195998,-1850,219,450,-518,-1033,8055,791,-736,-595,0,0,0
196031,-942,-734,46,-282,-1020,5491,556,-970,-636,0,0,0
196065,-397,-1255,-323,873,-529,3165,373,-1050,-623,0,0,0
196098,-513,-1301,-159,1385,-312,1480,260,-1058,-577,0,0,0
196131,-896,-1118,-139,469,-152,-279,219,-1078,-547,0,0,0
196165,-1246,-1000,-114,-713,126,-2367,254,-1062,-561,0,0,0
196198,-1388,-881,53,-780,486,-4001,351,-1020,-584,0,0,0
196231,-1852,-17,266,-596,2120,-6163,512,-940,-603,0,0,0
196265,-1876,1321,1795,-239,3921,-7671,752,-785,-580,0,0,0
196298,-1874,1566,1563,-1076,3431,-5494,951,-599,-514,0,0,0
196331,-1863,769,1015,-1286,2024,-4997,1071,-383,-473,0,0,0
196365,-1379,316,804,2120,1330,-4822,1176,-161,-400,0,0,0
196398,-819,644,708,4621,-15,-4613,1198,-9,-372,0,0,0
