Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
331763,-882,547,481,-1278,488,0,1337,-601,-53,2,0,0
331797,-1011,525,491,-1070,510,301,1344,-609,-63,2,0,0
331830,-1039,490,632,-940,360,390,1346,-633,-73,2,0,0
331863,-1088,335,569,23,-49,223,1338,-660,-92,2,0,0
331897,-1058,505,501,1182,-122,-201,1345,-671,-90,2,0,0
331930,-1115,723,495,1273,-78,-357,1348,-676,-79,2,0,0
331963,-1131,796,464,112,71,82,1338,-690,-74,2,0,0
331997,-1185,802,520,-1305,395,440,1320,-720,-74,2,0,0
332030,-1201,555,533,-1996,469,837,1287,-761,-83,2,0,0
332063,-1078,388,413,-1744,304,1043,1245,-808,-101,2,0,0
332097,-849,245,312,-1334,192,1149,1193,-855,-121,2,0,0
332130,-677,187,264,-839,107,1213,1136,-912,-135,2,0,0
332163,-522,163,244,-539,-15,1258,1080,-962,-142,2,0,0
332197,-433,146,219,-301,-134,1168,1026,-1000,-143,2,0,0
332230,-409,149,192,-50,-252,755,977,-1036,-149,2,0,0
332263,-474,236,212,55,-308,350,946,-1058,-151,2,0,0
332297,-571,318,247,93,-461,-88,920,-1069,-161,2,0,0
332330,-703,380,269,-96,-388,-299,909,-1071,-174,2,0,0
332363,-899,387,308,-334,-295,-471,912,-1069,-193,2,0,0
332397,-989,377,345,-45,94,-879,919,-1055,-201,2,0,0
332430,-1024,488,469,156,491,-1423,950,-1029,-194,2,0,0
332463,-1007,562,597,185,697,-1704,989,-984,-178,2,0,0
332497,-984,507,668,95,722,-1496,1031,-941,-155,2,0,0
332530,-960,423,648,-39,567,-661,1060,-912,-131,2,0,0
332563,-1105,309,482,-85,352,71,1051,-906,-115,2,0,0
332597,-1134,227,389,197,243,219,1032,-915,-98,2,0,0
332630,-995,213,427,966,-13,208,1008,-925,-70,2,0,0
332663,-736,269,422,1503,-207,270,987,-938,-28,2,0,0
332697,-530,323,389,1466,-214,226,963,-946,18,2,0,0
332730,-426,360,371,1129,-108,367,939,-957,61,2,0,0
332763,-412,383,361,710,-13,369,913,-964,93,2,0,0
332797,-470,398,371,272,41,230,886,-973,118,2,0,0
332830,-527,377,391,-8,143,72,866,-976,128,2,0,0
332863,-565,364,448,25,302,-48,849,-973,139,2,0,0
332897,-602,460,553,192,333,-191,837,-969,153,2,0,0
332930,-673,481,480,297,326,-208,820,-960,171,2,0,0
332963,-1003,545,512,2,331,-335,802,-948,183,2,0,0
332997,-1217,513,485,101,88,-433,796,-931,189,2,0,0
333030,-1174,552,491,911,94,-704,797,-907,206,2,0,0
333063,-1182,723,541,1217,24,-765,801,-868,239,2,0,0
333097,-1042,871,471,844,-250,-109,792,-837,267,2,0,0
333130,-1076,833,240,94,-141,807,764,-827,284,2,0,0
333163,-1126,828,234,-705,152,1088,713,-835,294,2,0,0
333197,-1055,747,275,-1091,188,1401,655,-854,294,2,0,0
333230,-956,610,310,-950,61,1442,601,-870,290,2,0,0
333263,-759,480,284,-564,-166,1742,550,-881,291,2,0,0
333297,-602,419,211,18,-232,2051,496,-894,303,2,0,0
333330,-494,414,166,215,-170,2145,437,-902,326,2,0,0
333363,-434,429,145,54,-13,2176,371,-904,350,2,0,0
333397,-399,427,129,-252,68,2052,314,-906,364,2,0,0
333430,-423,409,111,-453,126,1737,263,-906,369,2,0,0
333463,-437,424,109,-495,130,1298,218,-906,370,2,0,0
333497,-502,526,185,-374,51,962,189,-902,367,2,0,0
333530,-608,603,250,161,-27,400,178,-892,373,2,0,0
333563,-625,678,346,773,67,-323,182,-873,397,2,0,0
333597,-666,732,388,761,244,-1098,206,-846,421,2,0,0
333630,-667,875,425,543,549,-1506,237,-814,443,2,0,0
333663,-710,1052,417,100,840,-1254,265,-790,458,2,0,0
333697,-922,1147,441,-940,930,-445,282,-784,458,2,0,0
333730,-1197,1009,410,-1453,623,-57,283,-791,433,2,0,0
333763,-1114,757,344,-1044,218,131,287,-805,414,2,0,0
333797,-849,510,306,-1,-98,85,291,-810,405,2,0,0
333830,-582,444,283,1002,-195,98,299,-799,427,2,0,0
333863,-429,478,276,1134,-276,72,307,-778,457,2,0,0
333897,-327,510,267,764,-422,19,318,-759,483,2,0,0
333930,-281,481,229,406,-505,4,332,-748,496,2,0,0
333963,-311,501,227,416,-469,-119,344,-729,508,2,0,0
333997,-311,562,274,448,-353,-128,359,-717,517,2,0,0
334030,-292,642,285,439,-98,-119,374,-701,522,2,0,0
334063,-294,791,283,333,257,-127,380,-688,531,2,0,0
334097,-412,999,283,-216,486,104,379,-679,535,2,0,0
334130,-673,1100,365,-675,627,303,371,-684,536,2,0,0
334163,-801,1037,412,-418,457,435,361,-696,527,2,0,0
334197,-829,1070,387,245,246,264,353,-699,527,2,0,0
334230,-658,1077,308,246,111,574,344,-695,540,2,0,0
334263,-613,1034,238,-349,461,1071,320,-705,548,2,0,0
334297,-864,1139,341,-1159,574,811,295,-723,549,2,0,0
334330,-987,1019,299,-1671,192,841,278,-756,524,2,0,0
334363,-847,686,209,-1474,-273,680,265,-786,487,2,0,0
334397,-636,494,221,-374,-599,485,266,-806,465,2,0,0
334430,-711,533,262,662,-989,160,275,-801,470,2,0,0
334463,-751,596,255,1048,-1261,134,296,-787,474,2,0,0
334497,-684,569,360,937,-1273,355,313,-775,489,2,0,0
334530,-551,474,377,720,-1142,441,324,-764,502,2,0,0
334563,-496,456,391,516,-854,254,332,-753,507,2,0,0
334597,-561,498,450,-14,-738,106,341,-749,502,2,0,0
334630,-673,483,531,-265,-882,-186,356,-750,481,2,0,0
334663,-658,440,585,-275,-1178,-391,375,-746,458,2,0,0
334697,-564,394,556,309,-1497,-723,409,-734,446,2,0,0
334730,-481,478,505,1050,-1760,-1069,452,-704,440,2,0,0
334763,-427,613,373,1385,-1866,-1457,501,-660,436,2,0,0
334797,-704,759,195,1562,-1716,-2142,552,-597,429,2,0,0
334830,-848,1149,262,1091,-1412,-2440,607,-531,422,2,0,0
334863,-856,1254,273,-98,-998,-1935,654,-480,407,2,0,0
334897,-1099,1186,301,-1074,-809,-1388,682,-450,377,2,0,0
334930,-1134,883,357,-891,-994,-886,705,-435,340,2,0,0
334963,-840,576,374,374,-1257,-786,727,-419,305,2,0,0
334997,-569,535,366,1645,-1474,-920,748,-386,286,2,0,0
335030,-391,638,313,2144,-1594,-1020,772,-345,274,2,0,0
335063,-296,708,216,1811,-1710,-920,793,-303,248,2,0,0
335097,-246,716,178,1219,-1485,-828,809,-268,220,2,0,0
335130,-275,749,195,763,-1147,-684,821,-234,192,2,0,0
335163,-342,759,223,267,-853,-416,828,-214,167,2,0,0
335197,-455,681,328,-235,-575,-452,829,-206,144,2,0,0
335230,-457,630,361,-399,-319,-748,830,-188,129,2,0,0
335263,-405,625,387,-276,21,-994,831,-162,122,2,0,0
335297,-380,656,477,-250,272,-1146,826,-133,122,2,0,0
335330,-345,672,523,-225,391,-1196,822,-99,126,2,0,0
335363,-307,777,508,-133,497,-1022,820,-69,131,2,0,0
335397,-392,983,551,-335,583,-690,808,-47,141,2,0,0
335430,-630,1115,545,-727,729,-259,798,-37,155,2,0,0
335463,-883,1153,474,-1187,1006,-79,783,-37,179,2,0,0
335497,-849,1026,465,-1820,1235,546,770,-53,208,2,0,0
335530,-782,831,444,-2011,1235,959,750,-83,237,2,0,0
335563,-765,716,352,-1639,986,1227,731,-125,265,2,0,0
335597,-912,736,289,-1386,822,1022,714,-163,286,2,0,0
335630,-943,789,297,-1200,598,887,699,-206,309,2,0,0
335663,-780,744,212,-1318,622,1130,685,-243,321,2,0,0
335697,-695,651,127,-1419,793,1447,661,-279,331,2,0,0
335730,-701,579,45,-1276,906,1431,636,-329,342,2,0,0
335763,-722,587,-2,-1268,868,1332,610,-372,349,2,0,0
335797,-732,555,-1,-1459,770,1208,583,-426,352,2,0,0
335830,-698,486,58,-1471,747,1062,559,-467,346,2,0,0
335863,-639,484,130,-1250,808,876,533,-499,338,2,0,0
335897,-580,537,173,-1209,934,768,509,-531,329,2,0,0
335930,-627,627,167,-1304,1075,683,484,-561,318,2,0,0
335963,-784,735,133,-1613,1305,518,459,-594,299,2,0,0
335997,-1223,946,275,-1901,1741,-34,441,-620,279,2,0,0
336030,-837,975,407,-2467,1762,1019,420,-652,251,2,0,0
336063,-652,625,171,-2911,2118,2136,364,-703,206,2,0,0
336097,-953,503,288,-2476,2082,2500,300,-751,157,2,0,0
336130,-992,450,383,-1462,1435,2293,244,-785,114,2,0,0
336163,-760,500,242,-810,1078,1761,191,-805,87,2,0,0
336197,-684,671,143,-619,1115,1470,148,-817,66,2,0,0
336230,-686,756,78,-876,1364,1470,114,-827,47,2,0,0
336263,-642,790,60,-1283,1701,1550,79,-835,12,2,0,0
336297,-613,761,49,-1550,2007,1625,50,-838,-28,2,0,0
336330,-610,782,16,-1651,2254,1592,20,-841,-75,2,0,0
336363,-614,839,41,-1966,2442,1580,-10,-840,-128,2,0,0
336397,-599,823,65,-2230,2473,1564,-24,-833,-189,2,0,0
336430,-544,745,58,-2236,2532,1607,-29,-818,-252,2,0,0
336463,-526,777,174,-2285,2285,1535,-23,-798,-313,2,0,0
336497,-515,815,165,-2369,1975,1601,-17,-778,-367,2,0,0
336530,-512,988,80,-2305,1944,1713,-18,-763,-417,2,0,0
336563,-751,1512,120,-2639,2077,2036,-11,-739,-462,2,0,0
336597,-899,1802,44,-3804,1993,2810,-14,-704,-526,2,0,0
336630,-818,1587,84,-4240,1785,3583,-27,-645,-612,2,405,516
336663,-852,1560,319,-3597,977,4011,-75,-577,-692,2,405,516
336697,-835,1524,359,-2966,96,4352,-158,-501,-761,2,405,516
336730,-705,1166,369,-2120,-526,4592,-251,-399,-806,2,405,516
336763,-432,915,340,-1065,-849,4441,-339,-299,-823,2,405,516
336797,-244,763,308,-838,-725,4247,-413,-189,-821,2,405,516
336830,-143,572,375,-1137,-428,3902,-454,-82,-819,2,405,516
336863,-38,374,301,-1579,-48,3412,-467,26,-819,2,405,516
336897,-12,305,249,-1945,525,2761,-453,139,-814,2,405,516
336930,-109,134,233,-1844,1114,1946,-416,236,-810,2,405,516
336963,-191,229,397,-1226,1319,1083,-368,312,-804,2,405,516
336997,-390,433,724,-1413,1015,338,-335,359,-797,2,405,516
337030,-465,484,1114,-652,60,-571,-325,384,-795,2,404,516
337063,-388,682,1012,996,-181,104,-344,371,-796,2,404,516
337097,-838,-62,1128,1792,58,-22,-350,329,-817,2,404,516
337130,-52,716,1253,-87,450,-403,-363,293,-822,2,404,516
337163,338,255,917,-443,1055,17,-340,308,-828,2,404,516
337197,172,343,915,-287,1168,220,-302,319,-844,2,404,516
337230,93,437,871,-547,1121,294,-268,335,-850,2,404,516
337263,16,487,876,-227,887,225,-238,348,-852,2,404,516
337297,42,404,900,3,650,203,-213,359,-851,2,404,516
337330,58,370,950,80,589,344,-191,361,-854,2,404,516
337363,25,324,982,15,610,554,-170,358,-860,2,404,516
337397,55,316,937,-264,714,651,-144,365,-858,2,404,516
337430,43,316,960,-404,620,761,-117,381,-854,2,404,516
337463,16,309,947,-399,392,795,-90,398,-846,2,404,516
337497,4,284,957,-414,126,714,-73,414,-837,2,404,516
337530,4,322,915,-450,-17,643,-63,426,-829,2,404,516
337563,-4,343,929,-440,-82,700,-53,441,-818,2,404,516
337597,21,336,915,-199,-74,828,-44,452,-809,2,404,516
337630,48,297,938,-73,-81,890,-32,458,-805,2,404,516
337663,75,258,957,-118,-98,926,-21,464,-799,2,404,516
337697,97,194,992,-113,-156,909,-6,468,-795,2,404,516
337730,89,216,963,-127,-211,801,3,473,-790,2,404,516
337763,98,207,960,-147,-228,686,11,478,-784,2,404,516
337797,90,213,961,0,-231,660,17,481,-778,2,404,516
337830,50,92,1030,21,-346,533,21,482,-775,2,404,516
337863,97,171,960,-126,-435,222,21,486,-772,2,404,516
337897,221,252,916,-320,-353,281,18,494,-766,2,404,516
337930,193,269,921,-229,-231,488,20,502,-759,2,404,516
337963,162,221,944,-176,-260,529,20,513,-753,2,404,516
337997,140,254,981,-116,-410,474,21,519,-748,2,404,516
338030,171,259,935,124,-444,386,24,521,-747,2,404,516
338063,206,289,947,280,-548,342,19,516,-749,2,404,516
338097,175,350,949,589,-654,443,11,506,-753,2,404,516
338130,210,190,1038,412,-658,494,0,494,-763,2,404,516
338163,276,294,1020,317,-371,641,-1,486,-766,2,404,516
338197,183,213,1153,263,-197,862,7,483,-765,2,404,516
338230,219,284,1087,277,-110,815,19,480,-770,2,404,516
338263,298,189,1034,434,-153,613,34,470,-773,2,404,516
338297,278,154,864,440,-242,319,36,463,-779,2,404,516
338330,287,378,857,71,-193,-26,35,460,-783,2,404,516
338363,202,366,932,-418,-182,93,32,468,-777,2,404,516
338397,172,-1,819,96,-344,-320,25,474,-773,2,404,516
338430,157,342,758,-20,-150,-793,9,473,-776,2,404,516
338463,234,497,921,-667,59,-971,-10,493,-764,2,404,516
338497,234,269,984,-194,110,-1101,-25,507,-757,2,404,516
338530,156,238,1092,5,101,-1066,-35,503,-758,2,404,516
338563,158,294,990,-270,265,-801,-46,509,-757,2,404,516
338597,64,182,895,-432,524,-714,-48,519,-750,2,404,516
338630,51,333,886,-410,404,-846,-52,529,-746,2,404,516
338663,38,390,823,-355,282,-732,-56,538,-739,2,404,516
338697,23,301,882,-344,166,-755,-65,548,-735,2,404,516
338730,39,315,937,-348,230,-756,-74,555,-728,0,404,516
338763,4,242,952,-205,269,-697,-82,560,-725,0,0,0
338797,24,337,1001,-313,347,-681,-90,565,-722,0,403,516
338830,66,372,963,-343,305,-652,-96,573,-716,1,403,516
338863,46,181,964,-102,344,-518,-97,577,-712,1,403,516
338897,46,250,972,-270,551,-447,-95,579,-715,1,403,516
338930,15,261,1001,-698,598,-346,-90,593,-705,1,403,516
338963,-27,252,976,-641,474,-324,-87,606,-692,1,403,516
338997,0,155,940,-93,287,-351,-82,614,-688,1,403,516
339030,-65,269,1033,-33,178,-304,-85,618,-684,1,403,516
339063,-87,217,1001,-96,-57,-139,-90,619,-685,1,403,516
339097,-7,38,831,-68,116,-99,-92,619,-681,1,403,516
339130,-148,337,944,-368,185,-12,-93,621,-680,1,403,516
339163,-209,172,904,-338,113,77,-90,631,-671,1,403,516
339197,60,-77,951,-216,106,-78,-86,638,-666,1,403,516
339230,115,320,1098,-395,-70,-172,-91,642,-659,1,403,516
339263,-4,31,1035,-110,-278,-176,-99,649,-652,1,403,516
339297,227,135,1145,86,-260,-64,-113,644,-653,1,403,516
339330,-184,327,819,-203,178,139,-112,645,-651,1,403,516
339363,-444,240,998,-649,233,499,-99,657,-641,1,403,516
339397,361,69,1002,-297,-109,-9,-94,670,-632,1,403,516
339430,-132,130,912,334,-313,-36,-100,666,-633,1,403,516
339463,31,104,1061,-106,-190,-46,-101,665,-634,1,403,516
339497,39,-95,976,-85,-15,214,-99,670,-631,1,403,516
339530,-14,193,943,-17,47,241,-102,669,-631,1,403,516
339563,-24,42,925,246,-210,158,-100,666,-632,1,403,516
339597,117,205,576,1335,-104,-84,-106,644,-653,1,403,516
339630,91,106,660,2407,151,-288,-100,596,-699,1,403,516
339663,187,595,1010,2404,-269,-197,-111,531,-748,1,403,516
339697,79,328,751,1762,-713,-346,-138,477,-780,1,403,516
339730,301,452,707,2933,-99,-128,-149,407,-817,1,403,516
339763,144,692,1298,3410,-346,82,-156,307,-858,1,403,516
339797,-49,789,851,2883,-540,225,-176,216,-876,1,403,516
339830,-101,673,1068,2195,-583,279,-191,143,-888,1,403,516
339863,88,772,855,1969,-386,404,-202,80,-900,1,403,516
339897,-80,729,877,1999,-362,645,-214,22,-902,1,403,516
339930,195,824,526,1231,-201,561,-223,-21,-902,1,403,516
339963,546,795,260,1525,172,423,-221,-52,-892,1,403,516
339997,722,678,-2,2575,160,255,-216,-114,-889,1,403,516
340030,126,1523,561,3329,5,514,-213,-208,-881,1,403,516
340063,-735,1194,621,466,-1046,-4,-250,-252,-858,1,403,516
340097,653,806,659,-76,35,44,-261,-248,-858,1,403,516
340130,114,982,393,-247,848,50,-245,-258,-856,1,403,516
340163,168,817,331,-406,601,13,-224,-245,-865,1,403,516
340197,167,752,229,-171,64,-181,-212,-230,-873,1,403,516
340230,197,897,261,54,-254,-313,-213,-231,-871,1,403,516
340263,146,946,418,262,-234,-328,-220,-240,-868,1,403,516
340297,86,902,429,509,-279,-384,-230,-258,-859,1,0,0
340330,63,957,368,345,-181,-362,-233,-277,-854,1,412,516
340363,108,723,290,-505,143,-427,-227,-273,-858,1,412,516
340397,29,821,374,-1121,507,-642,-213,-252,-865,1,412,516
340430,-65,1035,344,-1590,597,-685,-191,-215,-880,1,412,516
340463,-95,821,153,-1373,792,-834,-165,-175,-893,1,412,516
340497,-152,835,280,-901,915,-1070,-133,-149,-902,1,412,516
340530,29,1181,571,-1710,557,-821,-111,-112,-908,1,412,516
340563,6,885,345,-1101,279,-827,-99,-72,-909,1,412,516
340597,-199,732,363,331,427,-823,-87,-69,-910,1,412,516
340630,-202,762,161,927,592,-990,-78,-96,-906,1,412,516
340663,-206,941,101,1265,1144,-984,-47,-138,-901,1,412,516
340697,-406,566,-28,1115,2031,-1491,4,-174,-891,1,412,516
340730,-348,708,-123,95,3302,-1759,95,-195,-874,0,412,516
340763,-537,898,-126,-2900,4506,-2354,222,-141,-849,2,412,516
340797,-961,1228,-20,-6692,5502,-2007,371,19,-791,2,412,516
340830,-1261,1144,43,-9664,5444,-209,502,246,-652,2,412,516
340863,-1212,749,-166,-9744,4612,1831,591,407,-453,2,412,516
340897,-1280,542,-136,-7685,3663,3256,665,436,-228,2,0,0
340930,-1374,163,148,-5103,2729,3928,717,368,-62,2,0,0
340963,-1304,58,327,-2990,1970,3696,762,263,83,2,0,0
340997,-1112,125,449,-1629,1380,3195,773,166,145,2,0,0
341030,-980,206,455,-991,1010,2638,776,81,160,2,0,0
341063,-936,228,386,-879,789,2069,773,15,188,2,0,0
341097,-929,249,340,-1050,715,1526,767,-35,209,2,0,0
341130,-932,261,315,-1222,700,1037,748,-73,232,2,0,0
341163,-892,290,328,-1308,764,776,735,-108,249,2,0,0
341197,-906,291,349,-1325,883,542,735,-143,262,2,0,0
341230,-971,338,413,-1255,952,307,722,-165,281,2,0,0
341263,-941,392,459,-1084,910,93,708,-185,295,2,0,0
341297,-848,397,438,-943,781,-76,688,-194,310,2,0,0
341330,-777,399,421,-914,684,-168,679,-205,319,2,0,0
341363,-725,348,411,-845,500,-150,680,-220,324,2,0,0
341397,-719,236,354,-515,402,-245,676,-228,327,2,0,0
341430,-716,338,345,-316,394,-324,671,-230,332,2,0,0
341463,-701,388,392,-295,342,-256,662,-230,331,2,0,0
341497,-689,361,408,-308,286,-322,657,-232,332,2,0,0
341530,-688,360,415,-234,181,-425,660,-234,333,2,0,0
341563,-675,340,374,-152,199,-442,660,-229,331,2,0,0
341597,-709,307,359,-17,234,-485,660,-223,330,2,0,0
341630,-806,374,383,136,221,-531,657,-213,329,2,0,0
341663,-931,430,425,162,171,-442,656,-205,330,2,0,0
341697,-972,404,469,407,70,-320,661,-198,328,2,0,0
341730,-1013,383,476,1050,-75,-307,663,-187,325,2,0,0
341763,-1194,603,498,1078,-84,-551,668,-168,321,2,0,0
341797,-1319,678,549,203,-117,-410,669,-155,317,2,0,0
341830,-1019,340,475,-291,-183,213,672,-164,315,2,0,0
341863,-1002,255,416,-129,-55,508,665,-182,316,2,0,0
341897,-1084,454,462,-564,-58,528,657,-206,321,2,0,0
341930,-1130,395,415,-460,-332,429,652,-232,323,2,0,0
341963,-989,314,379,-62,-612,595,650,-263,319,2,0,0
341997,-811,252,342,204,-685,827,651,-283,315,2,0,0
342030,-662,243,289,418,-616,1006,645,-297,310,2,0,0
342063,-574,390,289,232,-640,1094,639,-322,312,2,0,0
342097,-529,756,263,-1209,-522,1140,629,-357,303,2,0,0
342130,-539,497,207,-2796,-298,1220,617,-415,279,2,0,0
342163,-588,-11,272,-2460,-46,783,600,-465,249,2,0,0
342197,-660,-105,385,-376,-83,380,590,-490,232,2,0,0
342230,-717,131,435,1303,-228,131,586,-493,245,2,0,0
342263,-738,252,433,1891,-356,-251,587,-482,267,2,0,0
342297,-761,352,329,1930,-126,-542,588,-457,293,2,0,0
342330,-758,421,342,1645,257,-807,594,-433,316,2,0,0
342363,-869,458,420,1078,563,-1077,606,-409,337,2,0,0
342397,-999,503,474,475,632,-1625,619,-375,349,2,0,0
342430,-939,385,474,161,551,-1672,632,-343,356,2,0,0
342463,-1022,374,467,207,464,-1366,639,-305,363,2,0,0
342497,-1366,396,488,320,370,-977,647,-277,369,2,0,0
342530,-1338,342,494,943,179,-631,654,-256,377,2,0,0
342563,-1102,372,489,1577,38,-326,656,-232,381,2,0,0
342597,-832,436,486,1292,-53,-39,654,-214,386,2,0,0
342630,-682,375,474,472,-100,176,653,-211,392,2,0,0
342663,-589,149,455,625,-506,236,655,-214,391,2,0,0
342697,-573,149,460,879,-565,379,657,-213,392,2,0,0
342730,-593,138,463,894,-637,264,666,-206,389,2,0,0
342763,-602,185,404,848,-551,3,674,-195,387,2,0,0
342797,-615,241,399,661,-353,-457,683,-176,384,2,0,0
342830,-659,299,462,623,-268,-796,695,-152,384,2,0,0
342863,-687,327,486,985,-330,-908,709,-120,381,2,0,0
342897,-721,384,435,1278,-441,-823,720,-83,375,2,0,0
342930,-844,466,415,1149,-452,-660,733,-48,367,2,0,0
342963,-1165,493,427,960,-554,-474,745,-16,354,2,0,0
342997,-1412,497,467,1083,-580,-461,757,9,341,2,0,0
343030,-1225,527,598,1118,-587,-255,765,29,324,2,0,0
343063,-1009,468,583,600,-610,286,770,36,308,2,0,0
343097,-925,366,552,-104,-617,601,778,23,293,2,0,0
343130,-1004,311,577,-320,-847,392,788,2,276,2,0,0
343163,-1068,296,586,136,-1223,80,798,-1,251,2,0,0
343197,-905,263,481,952,-1604,-110,809,4,217,2,0,0
343230,-662,273,384,1720,-1720,110,817,13,172,2,0,0
343263,-522,356,381,2053,-1633,306,827,12,122,2,0,0
343297,-453,472,412,1830,-1495,443,836,14,69,2,0,0
343330,-457,502,435,1129,-1360,431,840,6,32,2,0,0
343363,-469,457,415,434,-1212,260,841,-7,-1,2,0,0
343397,-469,393,402,188,-1082,-78,844,-10,-32,2,0,0
343430,-477,375,427,306,-1025,-391,844,-5,-64,2,0,0
343463,-524,382,436,573,-932,-787,841,9,-99,2,0,0
343497,-635,420,460,683,-802,-1072,839,32,-129,2,0,0
343530,-712,469,458,741,-569,-1492,840,57,-153,2,0,0
343563,-755,572,522,744,-176,-1967,837,98,-175,2,0,0
343597,-723,629,635,541,267,-2139,829,149,-187,2,0,0
343630,-757,599,666,50,494,-1804,816,205,-191,2,0,0
343663,-1073,550,675,-318,555,-1060,814,241,-180,2,0,0
343697,-1215,405,703,91,285,-695,813,261,-174,2,0,0
343730,-1005,303,626,963,-72,-458,811,271,-182,2,0,0
343763,-717,314,573,1832,-211,-422,803,268,-203,2,0,0
343797,-535,378,543,1930,-286,-337,798,256,-230,2,0,0
343830,-429,386,482,1463,-356,-155,793,244,-256,2,0,0
343863,-364,350,446,858,-289,-109,787,238,-279,2,0,0
343897,-364,335,446,619,-238,-149,784,235,-291,2,0,0
343930,-420,368,480,612,-120,-240,785,232,-304,2,0,0
343963,-465,404,519,512,30,-299,789,227,-313,2,0,0
343997,-510,392,500,345,194,-450,791,230,-319,2,0,0
344030,-575,538,510,90,486,-483,797,241,-322,2,0,0
344063,-706,587,610,-283,599,-400,807,250,-315,2,0,0
344097,-932,560,656,-435,410,-284,814,262,-306,2,0,0
344130,-1085,473,629,352,85,-329,825,272,-304,2,0,0
344163,-1065,577,600,1081,-61,-409,826,269,-326,2,0,0
344197,-1016,653,609,923,-159,-227,825,264,-350,2,0,0
344230,-978,636,563,315,-351,231,822,250,-372,2,0,0
344263,-941,530,477,-215,-289,626,820,231,-382,2,0,0
344297,-992,545,503,-569,-167,773,824,211,-387,2,0,0
344330,-1082,597,527,-701,-130,729,826,194,-386,2,0,0
344363,-1058,581,446,-841,-184,755,824,178,-380,2,0,0
344397,-898,498,366,-924,-224,937,825,165,-378,2,0,0
344430,-730,413,343,-763,-273,1031,824,145,-377,2,0,0
344463,-601,392,309,-466,-365,1138,825,116,-380,2,0,0
344497,-511,419,231,-299,-326,1242,822,86,-384,2,0,0
344530,-489,444,281,-451,-301,1217,820,54,-389,2,0,0
344563,-522,454,343,-596,-350,1067,819,28,-398,2,0,0
344597,-541,457,327,-361,-408,994,815,4,-406,2,0,0
344630,-532,530,336,-76,-301,931,814,-24,-420,2,0,0
344663,-560,639,480,-304,-196,905,814,-52,-423,2,0,0
344697,-523,610,507,-357,-60,832,813,-72,-429,2,0,0
344730,-484,743,594,-252,274,551,817,-91,-430,2,0,0
344763,-554,912,789,-736,432,546,826,-103,-422,2,0,0
344797,-539,865,900,-960,373,1016,830,-117,-413,2,0,0
344830,-499,774,1060,-883,8,1468,834,-142,-409,2,0,0
344863,-433,644,906,-909,-597,1807,826,-176,-416,2,0,0
344897,-443,563,774,-708,-944,1773,813,-213,-434,2,405,506
344930,-471,618,717,-371,-1106,1585,795,-249,-458,2,405,506
344963,-448,598,647,-53,-1100,1274,779,-294,-479,2,405,506
344997,-394,556,582,56,-913,973,770,-321,-494,2,405,506
345030,-350,546,527,-133,-694,716,772,-345,-498,2,405,506
345063,-363,526,395,-364,-359,511,779,-359,-503,2,405,506
345097,-437,449,331,-160,-64,445,799,-371,-498,2,405,506
345130,-477,455,292,366,209,373,824,-391,-478,2,405,506
345163,-517,465,296,676,345,178,851,-415,-447,2,405,506
345197,-538,537,359,673,478,125,880,-431,-415,1,405,506
345230,-516,676,392,611,749,99,907,-442,-376,1,405,506
345263,-454,712,506,730,1030,63,930,-452,-324,1,405,506
345297,-484,963,618,-82,1356,-83,950,-452,-271,1,405,506
345330,-636,981,1064,-753,806,25,969,-445,-240,1,405,506
345363,-525,765,770,361,683,453,978,-450,-212,1,405,506
345397,-355,678,752,280,503,212,985,-460,-186,1,405,506
345430,-407,800,624,-518,655,112,996,-457,-169,1,405,506
345463,-490,760,582,-834,796,256,994,-454,-155,1,405,506
345497,-597,819,778,-642,575,496,1000,-456,-146,1,405,506
345530,-501,683,673,-583,393,759,1000,-465,-139,1,405,506
345563,-449,574,638,-388,393,759,990,-481,-143,1,405,506
345597,-344,480,594,-52,586,548,988,-489,-140,1,405,506
345630,-378,524,389,-7,971,161,984,-491,-132,1,405,506
345663,-402,560,386,-496,1456,-145,985,-477,-109,1,405,506
345697,-442,444,511,-702,1576,-611,996,-445,-85,1,405,506
345730,-455,385,601,-334,1525,-1113,1009,-396,-61,1,405,506
345763,-372,387,594,359,1457,-1674,1020,-331,-35,1,405,506
345797,-392,695,630,560,1347,-1941,1025,-246,-10,1,412,506
345830,-394,753,412,257,1532,-1839,1028,-172,20,1,412,506
345863,-532,467,276,124,1955,-2095,1033,-101,61,1,412,506
345897,-835,375,289,208,2268,-2359,1022,-17,113,1,412,506
345930,-965,329,387,750,2328,-2527,1001,71,165,1,412,506
345963,-1242,406,447,1952,1945,-2671,956,167,206,1,412,506
345997,-1348,746,501,2845,1083,-2309,925,264,202,1,412,506
346030,-1141,906,548,2389,45,-1562,908,333,173,1,412,506
346063,-945,776,355,1437,-398,-616,897,369,130,1,412,506
346097,-910,601,222,704,-327,-233,894,381,99,1,412,506
346130,-905,673,210,-290,-84,249,903,373,76,1,0,0
346163,-939,512,210,-870,17,403,907,358,86,1,0,0
346197,-927,452,303,-965,-63,619,910,346,110,1,0,0
346230,-906,416,262,-815,-301,694,919,321,122,1,0,0
