Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
82499,-1262,356,430,669,173,-1093,709,429,96,2,0,0
82533,-1447,279,404,1538,-202,-893,706,465,61,2,0,0
82566,-1341,324,410,2138,-273,-903,706,497,10,2,0,0
82599,-1236,471,430,1819,-350,-544,704,519,-51,2,0,0
82633,-1071,446,332,903,-309,201,706,519,-95,2,0,0
82666,-1084,433,232,-96,-53,579,724,504,-119,2,0,0
82699,-1186,429,306,-819,48,579,733,483,-108,2,0,0
82733,-1194,366,350,-1024,-197,647,738,465,-90,2,0,0
82766,-1021,240,314,-729,-498,849,747,441,-82,2,0,0
82799,-801,156,235,-112,-700,1118,760,407,-88,2,0,0
82833,-649,196,235,392,-721,1220,777,368,-102,2,0,0
82866,-563,286,280,447,-754,1217,792,328,-119,2,0,0
82899,-514,270,207,319,-613,1090,798,291,-138,2,0,0
82933,-557,312,100,-59,-326,756,810,265,-145,2,0,0
82966,-711,429,77,-730,-48,539,818,248,-140,2,0,0
82999,-790,363,183,-836,119,551,826,229,-128,2,0,0
83033,-841,292,308,-629,158,448,834,211,-121,2,0,0
83066,-832,203,445,71,223,190,843,197,-115,2,0,0
83099,-880,252,526,607,296,-281,849,192,-119,2,0,0
83133,-981,412,655,592,308,-778,851,205,-124,2,0,0
83166,-1180,541,618,-70,322,-1256,843,228,-130,2,0,0
83199,-1157,460,499,-548,216,-1195,836,265,-129,2,0,0
83233,-1050,355,389,-812,251,-782,838,295,-119,2,0,0
83266,-1126,216,288,-1179,-21,-97,840,310,-107,2,0,0
83299,-1256,-19,187,-321,-514,484,843,305,-107,2,0,0
83333,-1139,-19,207,1253,-925,603,849,286,-135,2,0,0
83366,-923,129,284,2332,-1143,614,850,260,-186,2,0,0
83399,-737,244,336,2828,-1226,609,845,222,-240,2,0,0
83432,-624,403,378,2529,-1219,639,838,181,-297,2,0,0
83466,-555,408,359,1609,-1101,470,827,143,-343,2,0,0
83499,-496,321,273,500,-840,126,817,119,-381,2,0,0
83532,-450,435,264,-221,-347,-30,812,119,-395,2,0,0
83566,-458,369,344,-281,-7,18,816,123,-400,2,0,0
83599,-517,426,515,6,166,23,821,121,-400,2,0,0
83632,-499,460,598,384,247,106,828,116,-405,2,0,0
83666,-518,591,571,459,270,276,837,106,-408,2,0,0
83699,-709,744,659,106,264,442,851,87,-409,2,0,0
83732,-940,733,645,-90,220,411,860,74,-415,2,0,0
83766,-969,872,540,-523,208,507,868,64,-416,2,0,0
83799,-994,850,458,-804,129,670,872,55,-413,2,0,0
83832,-995,796,457,-447,-62,696,872,45,-408,2,0,0
83866,-869,811,322,228,-256,979,871,19,-409,2,0,0
83899,-809,933,188,615,49,1381,867,-19,-402,2,0,0
83932,-778,1123,139,195,293,1747,868,-66,-390,2,405,506
83966,-684,1106,65,-1086,550,1935,871,-107,-368,2,405,506
83999,-593,897,63,-1859,620,1967,884,-150,-341,2,405,506
84032,-555,761,145,-1621,468,2095,890,-181,-319,2,405,506
84066,-522,765,267,-949,270,2164,887,-221,-303,2,405,506
84099,-521,770,313,-332,-21,2109,886,-274,-290,2,405,506
84132,-517,770,281,-106,-191,1949,882,-329,-274,2,405,506
84166,-466,788,267,-192,-106,1702,883,-387,-265,2,405,506
84199,-492,759,315,-608,116,1380,883,-427,-249,2,405,506
84232,-569,590,400,-903,-16,855,892,-456,-236,2,405,506
84266,-573,479,356,-357,-227,422,906,-471,-227,1,405,506
84299,-646,485,340,697,-540,72,919,-488,-212,1,405,506
84332,-608,504,292,1772,-796,-170,926,-498,-193,1,405,506
84366,-513,583,342,2699,-859,-112,935,-513,-167,1,405,506
84399,-421,726,275,2920,-833,-73,945,-529,-136,1,405,506
84432,-376,876,250,2291,-753,67,946,-539,-105,1,405,506
84466,-399,942,144,1469,-552,173,949,-550,-92,1,405,506
84499,-402,1019,26,1455,-207,362,942,-563,-64,1,405,506
84532,-238,999,52,1410,40,151,936,-575,-38,1,405,506
84566,-245,1033,113,1136,146,-31,938,-581,-11,1,405,506
84599,-172,1115,113,900,191,-18,937,-579,21,1,405,506
84632,-232,1048,140,546,152,144,934,-581,41,1,405,506
84666,-246,904,76,343,286,161,930,-585,63,1,405,506
84699,-334,873,104,-268,431,-93,932,-583,76,1,405,506
84732,-366,862,149,-992,472,-311,936,-578,76,1,405,506
84766,-413,774,165,-1378,427,-510,945,-567,55,1,405,506
84799,-409,913,226,-1437,227,-600,954,-546,32,1,405,506
84832,-378,1147,144,-1282,64,-425,958,-525,-8,1,405,506
84866,-347,1103,43,-620,68,-53,957,-516,-38,1,405,506
84899,-222,1170,141,29,4,195,948,-520,-48,1,412,506
84932,-85,1205,132,-60,-53,475,934,-534,-60,1,412,506
84966,16,1130,188,-308,-116,714,919,-554,-73,1,412,506
84999,84,1052,233,-404,-193,780,901,-582,-82,1,412,506
85032,87,987,264,-298,-267,879,885,-609,-92,1,412,506
85066,56,926,219,81,-205,863,871,-632,-102,1,412,506
85099,7,898,228,605,-246,810,857,-658,-90,1,0,0
85132,9,889,129,1288,-172,794,846,-687,-65,1,405,506
85166,14,970,78,1393,-103,753,834,-715,-24,1,405,506
85199,-31,1005,47,909,-3,805,819,-737,14,1,405,506
85232,-97,834,15,1150,-16,566,809,-754,47,1,405,506
85266,-75,974,26,1348,28,529,796,-768,86,1,405,506
85299,-151,1067,113,588,41,593,780,-781,123,1,405,506
85332,25,1085,138,-149,-115,571,764,-795,131,1,405,506
85366,22,1024,186,-613,-67,569,750,-815,121,1,405,506
85399,-80,1038,208,-508,-154,616,737,-829,107,1,405,506
85432,20,1073,238,-69,-441,639,724,-845,94,1,405,506
85466,63,893,133,-327,-605,405,717,-858,70,1,405,506
85499,-12,838,147,228,-810,238,715,-867,47,1,405,506
85532,-81,910,117,117,-908,21,716,-867,23,1,405,506
85566,-50,760,73,-290,-805,-313,722,-863,-9,1,405,506
85599,32,720,-51,-341,-482,-826,737,-846,-49,1,405,506
85632,50,772,-92,-736,13,-1377,766,-811,-82,1,405,506
85666,-92,765,-28,-1673,674,-1931,796,-753,-130,1,412,506
85699,-228,580,93,-2508,1086,-2517,840,-674,-172,1,412,506
85732,-246,426,216,-2660,1283,-3226,899,-575,-203,1,412,506
85766,-287,515,278,-2857,1374,-3790,950,-439,-232,1,412,506
85799,-361,691,209,-3221,1662,-4240,987,-279,-239,1,412,506
85832,-502,743,242,-3221,2172,-4297,1001,-90,-220,1,412,506
85866,-687,425,266,-2156,2686,-4493,1001,72,-161,1,412,506
85899,-1173,576,381,-1308,2991,-4589,983,213,-87,1,412,506
85932,-1612,785,534,-1676,2880,-4437,929,354,-5,1,412,506
85966,-1551,848,561,-2448,2026,-3121,866,456,71,1,412,506
85999,-1156,456,396,-1966,1374,-1339,817,503,154,1,412,506
86032,-1005,109,434,-292,813,245,814,497,185,1,0,0
86066,-997,62,450,865,323,766,813,484,175,1,0,0
86099,-902,164,414,1825,-52,922,827,460,143,1,0,0
86132,-890,412,397,2356,-334,1163,844,435,91,1,0,0
86166,-898,588,385,2042,-435,1575,883,380,33,1,0,0
86199,-941,586,373,1075,-321,1850,903,321,10,1,0,0
86232,-993,509,357,-92,-106,1853,905,276,23,1,0,0
86266,-1046,394,328,-996,27,1760,923,221,50,1,0,0
86299,-1064,313,270,-1351,96,1615,933,169,83,1,0,0
86332,-1047,255,213,-1120,72,1425,952,113,120,1,0,0
86366,-1014,245,168,-399,48,1284,962,72,141,1,0,0
86399,-959,245,158,32,58,1085,959,41,152,1,0,0
86432,-905,273,152,252,60,782,964,15,161,1,0,0
86466,-868,306,163,225,126,366,964,1,164,1,0,0
86499,-815,318,171,86,190,-34,962,-7,167,1,0,0
86532,-799,310,186,17,352,-346,956,4,172,1,0,0
86566,-825,315,205,-81,462,-624,958,22,177,1,0,0
86599,-932,356,229,-205,671,-926,951,50,189,1,0,0
86632,-983,391,272,-383,614,-1085,942,85,202,1,0,0
86666,-986,335,252,-264,421,-1075,928,124,209,1,0,0
86699,-978,307,225,222,197,-945,917,162,207,1,0,0
86732,-934,320,202,765,-21,-772,917,195,196,1,0,0
86766,-900,385,195,951,-176,-684,910,226,170,1,0,0
86799,-820,456,156,516,-261,-609,905,252,141,1,0,0
86832,-845,440,102,-6,-150,-572,898,275,115,1,0,0
86866,-954,464,82,-181,-58,-693,892,297,101,1,0,0
86899,-1059,506,92,-402,108,-803,884,320,97,1,0,0
86932,-1106,509,123,-588,166,-946,875,345,93,1,0,0
86966,-1036,463,138,-547,197,-817,864,373,93,1,0,0
86999,-929,456,161,-460,216,-610,853,395,99,1,0,0
87032,-843,480,176,-606,211,-296,846,409,107,1,0,0
87066,-830,465,124,-946,243,11,843,412,127,1,0,0
87099,-869,440,91,-1096,290,256,846,400,154,1,0,0
87132,-889,435,85,-1223,256,451,847,382,185,1,0,0
87166,-917,418,71,-1344,228,644,857,349,227,1,0,0
87199,-944,391,39,-1415,243,864,862,310,266,1,0,0
87232,-996,364,36,-1378,217,1005,861,269,298,1,0,0
87266,-1018,342,40,-1211,165,1102,867,218,332,0,0,0
87299,-995,280,31,-984,136,1093,871,158,363,0,0,0
87332,-916,38,65,-636,207,572,875,107,388,2,0,0
87366,-909,124,249,-872,167,-278,867,85,406,2,0,0
87399,-925,271,164,-1030,-8,-598,867,77,423,2,0,0
87432,-1013,334,104,-1099,136,-504,857,70,441,2,0,0
87466,-1031,263,165,-1183,188,-278,853,56,456,2,0,0
87499,-1048,291,191,-1336,72,-133,848,38,470,2,0,0
87532,-991,313,133,-1235,39,68,847,6,482,2,0,0
87566,-977,314,100,-515,73,285,849,-25,489,2,0,0
87599,-967,367,137,-172,-72,202,847,-53,490,2,0,0
87632,-892,352,63,-211,-215,184,853,-71,484,2,0,0
87666,-932,335,15,-145,-191,42,860,-90,469,2,0,0
87699,-962,368,75,-220,-71,-15,861,-109,455,2,0,0
87732,-875,340,103,-351,90,120,862,-131,445,2,0,0
87766,-889,353,130,-647,342,188,861,-158,431,2,0,0
87799,-886,344,194,-940,393,234,854,-191,420,2,0,0
87832,-867,314,194,-1081,409,257,848,-225,400,2,0,0
87866,-867,276,209,-1139,355,265,845,-257,383,2,0,0
87899,-882,229,250,-1066,296,315,843,-289,361,2,0,0
87932,-991,230,330,-842,209,370,842,-312,339,2,0,0
87966,-1024,232,373,-948,49,525,842,-335,317,2,0,0
87999,-998,166,397,-912,-129,655,843,-368,284,2,0,0
88032,-919,127,349,-591,-208,830,840,-395,264,2,0,0
88066,-872,181,297,-232,-172,784,832,-420,249,2,0,0
88099,-872,289,240,-355,-11,555,828,-442,234,2,0,0
88132,-893,349,194,-687,244,396,821,-458,225,2,0,0
88166,-915,348,188,-1029,415,273,818,-468,221,2,0,0
88199,-913,306,222,-1131,565,262,812,-483,211,2,0,0
88232,-912,311,245,-1103,625,251,812,-495,205,2,0,0
88266,-905,320,244,-1122,663,240,808,-510,206,2,0,0
88299,-879,343,245,-1220,686,118,809,-522,202,2,0,0
88332,-816,352,220,-1410,721,58,804,-532,201,2,0,0
88366,-778,359,217,-1619,818,35,805,-546,199,2,0,0
88399,-797,385,212,-1925,899,-57,810,-558,199,2,0,0
88432,-842,412,179,-2110,833,-58,811,-575,198,2,0,0
88466,-917,415,136,-2323,756,-47,813,-596,198,2,0,0
88499,-1053,453,119,-2397,565,-93,812,-625,191,2,0,0
88532,-1070,444,98,-2291,275,31,812,-657,177,2,0,0
88566,-1095,464,66,-2038,58,261,804,-693,160,2,0,0
88599,-1170,536,62,-1640,-162,597,793,-731,123,2,0,0
88632,-1195,633,60,-1354,-382,1210,764,-776,83,2,0,0
88666,-1141,619,31,-1260,-549,1794,720,-833,33,2,0,0
88699,-1022,545,4,-1067,-485,2153,659,-881,-15,2,0,0
88732,-894,529,12,-748,-293,2250,584,-921,-56,2,0,0
88766,-797,561,31,-680,-125,2157,508,-953,-84,2,0,0
88799,-743,556,39,-910,95,2049,437,-975,-114,2,0,0
88832,-701,578,-20,-1246,250,1861,364,-986,-149,2,0,0
88866,-703,514,-3,-1383,521,1649,300,-986,-188,2,0,0
88899,-722,553,30,-1660,730,1487,256,-981,-233,2,0,0
88932,-716,528,57,-1713,907,1196,218,-967,-276,2,0,0
88966,-728,525,110,-1724,1060,931,192,-952,-323,2,0,0
88999,-747,531,231,-1678,1007,737,176,-925,-368,2,0,0
89032,-770,481,310,-1602,971,565,163,-903,-412,2,0,0
89066,-780,421,353,-1427,931,291,161,-887,-444,2,0,0
89099,-816,381,376,-1334,938,-174,172,-863,-480,2,0,0
89132,-776,305,401,-1273,1062,-640,196,-836,-510,2,0,0
89166,-824,254,556,-1184,1081,-1117,228,-806,-539,2,0,0
89199,-965,286,584,-888,1091,-1632,280,-774,-561,2,0,0
89232,-1102,285,546,-369,984,-1911,340,-749,-574,2,0,0
89266,-1087,305,455,-166,656,-1790,392,-722,-579,2,0,0
89299,-1136,275,417,-79,316,-1333,432,-697,-583,2,0,0
89332,-1192,263,364,231,19,-826,458,-678,-581,2,0,0
89366,-1026,230,266,690,-148,-378,465,-678,-574,2,0,0
89399,-819,226,235,965,-176,-107,456,-689,-567,2,0,0
89432,-699,280,249,867,-215,159,447,-706,-554,2,0,0
89466,-639,270,239,643,-186,262,431,-726,-544,2,0,0
89499,-633,253,266,521,-167,183,421,-744,-532,2,0,0
89532,-626,278,300,411,3,53,412,-758,-527,2,0,0
89566,-633,290,367,396,173,-98,411,-763,-525,2,0,0
89599,-623,328,415,83,381,-328,419,-767,-522,2,0,0
89632,-646,305,469,-342,524,-418,433,-762,-529,2,0,0
89666,-688,311,481,-580,561,-461,451,-749,-539,2,0,0
89699,-789,318,457,-695,550,-442,470,-730,-552,2,0,0
89732,-1101,355,445,-796,485,-308,486,-708,-565,2,0,0
89766,-1297,283,424,-640,284,-7,493,-694,-580,2,0,0
89799,-1342,193,394,300,84,239,488,-695,-584,2,0,0
89832,-1334,363,448,904,-44,204,477,-715,-573,2,0,0
89866,-1230,425,436,621,-238,423,457,-738,-562,2,0,0
89899,-1008,369,327,55,-320,847,425,-759,-553,2,0,0
89932,-991,334,210,-384,-253,1098,381,-771,-551,2,0,0
89966,-1072,381,236,-730,-34,827,343,-775,-554,2,0,0
89999,-1093,419,291,-988,-145,465,310,-764,-566,2,0,0
90032,-936,355,215,-897,-326,512,281,-751,-577,2,0,0
90066,-757,299,141,-655,-303,780,250,-743,-583,2,0,0
90099,-674,281,139,-409,-168,1027,213,-741,-587,2,0,0
90132,-631,316,151,-382,-93,1193,173,-741,-584,2,0,0
90166,-631,361,184,-496,-83,1223,134,-741,-586,2,0,0
90199,-674,356,221,-706,-77,1184,97,-735,-591,2,0,0
90232,-706,328,222,-860,-170,904,63,-720,-600,2,0,0
90266,-751,270,189,-808,-190,566,35,-708,-612,2,0,0
90299,-832,235,216,-661,-154,268,15,-695,-621,2,0,0
90332,-983,196,269,-254,-61,-240,1,-686,-631,2,0,0
90366,-1010,204,350,422,162,-712,2,-693,-624,2,0,0
90399,-1133,306,389,773,468,-1214,27,-711,-614,2,0,0
90432,-1171,429,495,563,647,-1741,66,-726,-604,2,0,0
90466,-1105,437,535,-21,670,-1823,112,-732,-607,2,0,0
90499,-1091,418,536,-655,554,-1276,156,-722,-617,2,0,0
90532,-1333,361,479,-1022,146,-421,177,-692,-637,2,0,0
90566,-1230,119,290,-493,-267,353,168,-665,-652,2,0,0
90599,-926,56,233,510,-475,614,142,-664,-646,2,0,0
90632,-691,91,230,1571,-622,764,111,-686,-620,2,0,0
90666,-532,205,235,2248,-716,766,67,-729,-571,2,0,0
90699,-439,258,189,2245,-693,664,32,-767,-519,2,0,0
90732,-396,315,137,1739,-430,367,6,-795,-469,2,0,0
90766,-417,375,132,871,-22,-54,-5,-811,-439,2,0,0
90799,-516,408,202,-80,330,-533,3,-812,-431,2,0,0
90832,-639,381,267,-696,629,-924,17,-799,-446,2,0,0
90866,-817,350,356,-1051,903,-1113,49,-780,-475,2,0,0
90899,-950,290,460,-1160,1079,-800,85,-755,-506,2,0,0
90932,-1140,253,544,-916,884,-494,109,-728,-534,2,0,0
90966,-1210,277,522,-479,500,-193,121,-705,-551,2,0,0
90999,-1214,176,378,477,250,-121,129,-684,-557,2,0,0
91032,-1200,319,398,1267,204,-472,142,-685,-545,2,0,0
91066,-1243,548,478,936,132,-711,158,-692,-529,2,0,0
91099,-1112,613,430,-111,-74,-374,167,-681,-525,2,0,0
91132,-1053,433,276,-875,-81,50,161,-656,-534,2,0,0
91166,-1214,430,304,-1032,-34,245,159,-634,-539,2,0,0
91199,-1186,433,294,-1115,-269,532,147,-605,-543,2,0,0
91232,-1010,326,206,-915,-470,842,123,-577,-545,2,0,0
91266,-831,248,166,-436,-564,1112,99,-560,-538,2,0,0
91299,-725,265,162,-114,-577,1388,72,-548,-523,2,0,0
91332,-646,242,131,81,-579,1466,53,-534,-498,2,0,0
91366,-590,256,113,122,-427,1462,27,-526,-479,2,0,0
91399,-559,297,109,134,-236,1320,12,-522,-461,2,0,0
91432,-560,370,112,53,-89,1071,3,-511,-444,2,0,0
91466,-537,422,129,-143,90,733,5,-504,-430,2,0,0
91499,-676,511,183,-463,235,453,17,-494,-419,2,0,0
91532,-909,515,257,-856,238,257,31,-475,-418,2,0,0
91566,-1074,472,289,-1000,293,134,48,-458,-422,2,0,0
91599,-1167,428,300,-874,336,44,68,-442,-429,2,0,0
91632,-1366,417,362,-580,505,-384,93,-432,-434,2,0,0
91666,-1113,370,477,-230,524,-592,119,-425,-441,2,0,0
91699,-896,352,540,-126,412,-272,147,-427,-441,2,0,0
91732,-1158,417,542,-524,187,-10,168,-422,-443,2,0,0
91766,-1268,333,402,-916,-223,153,188,-412,-458,2,0,0
91799,-1081,141,235,-381,-584,296,195,-402,-468,2,0,0
91832,-863,73,201,638,-677,169,198,-407,-475,2,0,0
91866,-681,131,227,1529,-672,-65,198,-427,-467,2,0,0
91899,-560,242,250,1904,-672,-290,203,-452,-452,2,0,0
91932,-486,308,224,1952,-649,-555,213,-478,-433,2,0,0
91966,-429,348,188,1675,-430,-848,227,-496,-414,2,0,0
91999,-500,416,205,906,-124,-1273,251,-507,-396,2,0,0
92032,-639,488,254,-165,221,-1654,286,-491,-396,2,0,0
92066,-759,490,357,-953,447,-1734,337,-460,-409,2,0,0
92099,-802,420,457,-860,382,-1486,381,-418,-423,2,0,0
92132,-856,380,499,219,121,-1085,417,-386,-428,2,0,0
92166,-971,500,490,1274,-151,-567,451,-371,-429,2,0,0
92199,-943,615,454,1284,-336,-63,472,-374,-423,2,0,0
92232,-1007,666,384,1000,-204,305,486,-385,-416,2,0,0
92266,-1092,783,397,408,-89,209,508,-392,-416,2,0,0
92299,-1010,826,302,-548,80,249,536,-392,-423,2,0,0
92332,-951,731,187,-1660,351,533,564,-388,-436,2,0,0
92366,-1125,704,69,-2594,647,770,593,-381,-448,2,0,0
92399,-1268,685,132,-3568,816,954,619,-365,-456,2,0,0
92432,-1295,521,146,-3906,632,1398,645,-346,-474,2,0,0
92466,-1141,361,118,-3389,332,1842,661,-345,-498,2,0,0
92499,-995,292,123,-2600,32,2267,677,-359,-523,2,0,0
92532,-867,234,121,-1915,-196,2482,669,-393,-552,2,0,0
92566,-780,218,136,-1264,-294,2488,642,-432,-577,2,0,0
92599,-710,207,112,-899,-303,2381,620,-482,-601,2,405,517
92632,-650,158,20,-741,-83,1940,600,-523,-618,2,405,517
92666,-679,548,231,-1021,-82,1838,576,-560,-642,2,405,517
92699,-754,475,381,-1174,-214,1759,552,-586,-671,2,405,517
92732,-777,342,413,-910,-292,1399,532,-602,-699,2,405,517
92766,-763,434,388,-526,-249,1225,509,-627,-723,2,405,517
92799,-732,512,379,-611,44,966,488,-650,-741,2,405,517
92832,-786,527,465,-952,524,456,482,-661,-765,2,405,517
92866,-778,538,624,-1168,988,-190,503,-651,-780,2,405,517
92899,-613,540,768,-1588,1219,-193,541,-632,-795,2,405,517
92932,-711,613,897,-2371,756,126,568,-592,-825,2,405,517
92966,-1033,691,797,-2822,189,365,573,-534,-879,2,405,517
92999,-1097,457,833,-861,-613,895,556,-498,-924,2,405,517
93032,-947,320,845,2537,-1456,1462,493,-571,-932,2,405,517
93066,-694,595,816,4695,-2065,1763,394,-713,-894,2,405,517
93099,-414,875,615,4618,-2105,2172,270,-881,-794,1,405,517
93132,-264,1060,504,2500,-1781,2477,137,-992,-705,1,405,517
93166,-196,981,447,-139,-1451,2418,-5,-1067,-658,1,405,517
93199,-192,759,417,-1278,-1260,2232,-128,-1048,-688,1,405,517
93232,-175,670,399,-1403,-1063,2059,-231,-983,-737,1,405,517
93266,-165,555,479,-1321,-937,1752,-328,-935,-769,1,405,517
93299,-141,533,444,-902,-851,1436,-411,-894,-787,1,405,517
93332,-171,576,485,-669,-765,996,-486,-863,-801,1,405,517
93366,-154,530,456,-117,-580,602,-536,-846,-799,1,405,517
93399,-29,635,469,646,-318,809,-574,-839,-779,1,405,517
93432,-118,747,521,655,41,563,-607,-850,-757,1,405,517
93466,-170,763,538,366,230,2,-617,-865,-746,1,405,517
93499,-161,654,516,432,421,-494,-612,-894,-736,1,405,517
93532,-307,709,607,679,423,-689,-591,-927,-727,1,405,517
93566,-289,758,446,669,453,-592,-564,-951,-718,1,405,517
93599,-247,741,546,690,458,-361,-546,-980,-706,1,405,517
93632,-198,624,564,865,238,-365,-532,-1007,-685,1,405,517
93666,-148,774,540,513,156,-508,-513,-1050,-658,1,405,517
93699,-358,826,142,-554,579,-581,-489,-1056,-667,1,0,0
93732,-305,978,865,-2254,712,-356,-462,-1028,-732,1,401,517
93766,-56,925,1086,-2391,225,-219,-442,-971,-817,1,401,517
93799,-104,927,692,-1629,264,260,-440,-917,-878,1,401,517
93832,-131,912,658,-1488,602,753,-431,-851,-943,1,401,517
93866,-1090,691,1805,-3188,-204,297,-436,-774,-1003,1,401,517
93899,-9,909,819,-5116,508,546,-446,-604,-1096,1,401,517
93932,-368,372,1884,-4238,-974,1156,-473,-413,-1151,1,401,517
93966,463,619,704,-2319,-980,1586,-531,-254,-1159,1,401,517
93999,346,820,1554,-1441,-1721,1586,-584,-123,-1156,1,401,517
94032,796,635,553,-1992,-1241,1958,-643,-7,-1119,1,401,517
94066,524,-1726,-668,1242,159,912,-675,28,-1077,1,401,517
94099,-731,300,266,2198,-465,-1501,-683,-75,-1070,1,401,517
94132,-242,748,293,1571,-633,-1179,-701,-178,-1055,1,401,517
94166,-134,590,458,688,-15,-662,-702,-221,-1057,1,401,517
94199,241,74,1059,-548,741,-882,-678,-237,-1072,1,401,517
94232,364,635,1604,-1212,553,-949,-651,-239,-1081,1,401,517
94266,361,23,1479,191,153,-782,-633,-237,-1091,1,401,517
94299,111,230,997,1984,-263,-1033,-632,-306,-1075,1,401,517
94332,206,671,750,1978,-440,-813,-626,-381,-1060,1,401,517
94366,21,506,600,236,-128,-817,-624,-432,-1041,1,401,517
94399,20,84,860,-879,276,-568,-624,-457,-1033,1,401,517
94432,87,259,1117,-944,345,-72,-607,-426,-1054,1,401,517
94466,156,315,1010,-406,223,-81,-599,-405,-1066,1,401,517
94499,74,448,878,-264,-60,-108,-583,-359,-1090,1,401,517
94532,-89,320,838,203,-430,17,-592,-356,-1082,1,401,517
94566,-91,448,794,431,-398,187,-619,-396,-1059,1,401,517
94599,-63,429,1149,-163,-415,681,-639,-387,-1046,1,401,517
94632,-54,476,992,-167,-335,948,-659,-362,-1042,1,401,517
94666,-155,380,904,33,-481,949,-676,-324,-1035,1,401,517
94699,98,378,847,-22,-596,928,-704,-297,-1022,1,401,517
94732,150,246,901,-2,-534,846,-730,-283,-1006,1,401,517
94766,140,373,955,120,-545,815,-748,-263,-991,1,401,517
94799,169,428,974,161,-564,729,-768,-249,-975,1,406,517
94832,161,332,919,198,-470,577,-785,-229,-962,1,406,517
94866,218,345,928,185,-326,452,-795,-223,-951,1,406,517
94899,217,317,932,16,-212,379,-798,-217,-938,1,406,517
94932,276,342,897,-91,-135,351,-800,-203,-934,1,406,517
94966,258,296,893,-227,13,240,-797,-189,-934,1,406,517
94999,254,277,914,-375,85,163,-787,-166,-934,1,406,517
95032,293,259,939,-461,263,-52,-772,-149,-944,1,406,517
95066,298,158,1046,-506,254,-113,-754,-134,-948,1,406,517
95099,265,31,901,-191,143,-97,-744,-127,-951,1,406,517
95132,177,-92,806,283,212,-422,-726,-133,-953,1,406,517
95166,236,103,841,146,356,-763,-706,-156,-963,1,406,517
95199,304,343,916,-182,565,-727,-677,-170,-974,1,406,517
95232,337,324,1101,-468,507,-592,-649,-172,-985,1,406,517
95266,279,122,961,-67,470,-598,-623,-175,-993,1,406,517
95299,274,126,920,216,606,-694,-593,-194,-999,1,406,517
95332,224,278,982,-76,548,-649,-560,-201,-1015,1,406,517
95366,147,206,829,-27,663,-620,-526,-204,-1024,1,406,517
95399,136,403,977,83,664,-617,-495,-223,-1031,1,406,517
95432,32,353,1122,96,352,-593,-469,-229,-1038,1,406,517
95466,48,188,861,742,174,-727,-452,-252,-1035,1,406,517
95499,194,308,927,1027,-27,-922,-432,-292,-1027,1,406,517
95532,219,394,981,884,-173,-975,-421,-333,-1016,1,406,517
95566,88,293,941,1130,-318,-1080,-414,-379,-999,1,406,517
95599,100,297,916,1550,-324,-1182,-405,-437,-973,1,406,517
95632,143,509,1111,1221,-561,-1169,-397,-494,-948,1,406,517
95666,224,504,862,423,-684,-1256,-398,-525,-921,1,406,517
95699,111,572,803,248,-423,-1090,-388,-543,-910,1,406,517
95732,37,521,907,458,-465,-981,-379,-563,-897,1,406,517
95766,-8,598,822,430,-619,-1028,-374,-584,-878,1,406,517
95799,-53,678,869,292,-756,-1189,-372,-601,-862,1,406,517
95832,33,631,830,566,-1070,-1231,-373,-616,-845,1,406,517
95866,165,647,594,342,-889,-1189,-372,-638,-822,1,406,517
95899,169,625,769,-267,-705,-1050,-370,-644,-808,1,406,517
95932,200,480,930,-26,-907,-1077,-367,-647,-802,1,406,517
95966,223,490,773,-166,-1023,-1189,-367,-651,-788,1,406,517
95999,193,546,722,-456,-948,-1240,-364,-644,-789,1,406,517
96032,125,592,933,-714,-1074,-1241,-361,-636,-788,1,406,517
96066,147,613,806,-1456,-1302,-1425,-366,-623,-794,1,406,517
96099,241,530,673,-1224,-1105,-1313,-369,-596,-801,1,406,517
96132,223,368,823,314,-1059,-1158,-373,-597,-796,1,406,517
96166,208,473,898,1021,-1098,-1098,-380,-624,-772,1,406,517
96199,168,620,857,478,-1026,-1156,-380,-651,-740,1,406,517
96232,139,631,789,-2,-833,-1032,-379,-672,-722,1,406,517
96266,108,599,783,298,-850,-925,-376,-683,-705,1,406,517
96299,156,667,641,770,-705,-714,-377,-707,-682,1,0,0
96332,161,783,681,1088,-588,-465,-375,-721,-661,1,0,0
96366,28,710,740,1325,-488,-339,-373,-750,-627,1,0,0
96399,93,793,726,713,-419,-261,-376,-782,-590,1,0,0
96432,131,857,601,-520,-289,-172,-378,-781,-588,1,0,0
96466,107,790,609,-751,-366,-95,-381,-769,-602,1,0,0
96499,113,692,575,-476,-318,-69,-383,-754,-613,1,0,0
96532,150,727,705,30,-307,-20,-389,-754,-618,1,0,0
96566,171,613,746,115,-319,-28,-397,-758,-608,1,0,0
96599,243,619,790,103,-192,-3,-402,-762,-605,1,0,0
96632,185,656,800,222,-203,33,-404,-767,-598,1,0,0
96666,196,606,710,314,-6,30,-407,-776,-589,1,0,0
96699,211,650,892,87,99,26,-402,-781,-586,1,0,0
96732,217,609,733,-266,137,22,-403,-775,-593,1,0,0
96766,185,621,760,-17,171,-25,-398,-776,-599,1,0,0
96799,191,650,733,-53,191,-61,-394,-774,-601,1,0,0
