Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
67766,-897,388,227,170,4,-27,227,-186,-779,0,0,0
67799,-895,386,238,172,26,20,226,-189,-780,0,0,0
67833,-884,383,254,164,54,48,229,-194,-781,0,0,0
67866,-869,374,270,99,92,85,230,-198,-781,0,0,0
67899,-875,365,290,45,105,57,232,-200,-784,0,0,0
67933,-885,358,298,42,100,3,236,-205,-784,0,0,0
67966,-888,374,302,11,51,-90,237,-204,-784,0,0,0
67999,-900,383,295,-72,63,-38,238,-203,-783,0,0,0
68033,-909,393,290,-115,53,-45,240,-201,-782,0,0,0
68066,-906,391,276,-110,6,17,241,-198,-781,0,0,0
68099,-889,387,261,-55,-31,38,237,-194,-780,0,0,0
68133,-876,385,250,-79,-7,55,239,-191,-779,0,0,0
68166,-893,377,248,-146,2,73,239,-188,-777,0,0,0
68199,-902,368,249,-124,9,53,237,-186,-777,0,0,0
68233,-894,368,250,-102,4,87,241,-184,-777,0,0,0
68266,-884,361,249,-106,21,77,243,-181,-775,0,0,0
68299,-890,365,251,-81,7,62,242,-179,-775,0,0,0
68333,-891,365,253,-139,36,71,243,-177,-775,0,0,0
68366,-887,354,258,-128,57,89,245,-171,-773,0,0,0
68399,-893,353,263,-96,61,54,247,-171,-772,0,0,0
68433,-899,360,266,-67,54,4,248,-168,-775,0,0,0
68466,-897,361,268,-95,22,23,249,-166,-772,0,0,0
68499,-898,364,275,-116,68,43,252,-166,-771,0,0,0
68533,-891,359,270,-95,47,43,253,-163,-770,0,0,0
68566,-893,353,269,-70,37,30,255,-157,-769,0,0,0
68599,-898,356,261,-34,24,2,254,-157,-770,0,0,0
68633,-899,354,254,-36,23,12,255,-157,-768,0,0,0
68666,-894,357,255,-23,23,22,256,-153,-768,0,0,0
68699,-897,360,250,-80,90,33,256,-151,-767,0,0,0
68733,-901,355,257,-38,61,20,259,-152,-767,0,0,0
68766,-893,361,259,-38,37,28,260,-148,-767,0,0,0
68799,-889,361,271,-54,76,-10,262,-147,-768,0,0,0
68833,-894,365,275,-66,39,18,265,-148,-768,0,0,0
68866,-899,369,280,-101,61,-2,265,-144,-768,0,0,0
68899,-903,363,276,-101,23,62,266,-143,-766,0,0,0
68933,-904,351,270,-38,-3,30,268,-141,-766,0,0,0
68966,-897,343,264,-5,-58,56,266,-139,-767,0,0,0
68999,-889,348,259,26,-15,64,265,-136,-765,0,0,0
69033,-886,350,249,31,-33,75,265,-139,-764,0,0,0
69066,-891,358,243,25,-2,13,266,-137,-763,0,0,0
69099,-894,360,241,8,12,12,267,-137,-762,0,0,0
69133,-892,356,242,2,59,5,266,-137,-762,0,0,0
69166,-893,353,241,-63,109,-15,269,-134,-761,0,0,0
69199,-902,349,248,-31,78,-2,270,-133,-759,0,0,0
69233,-906,352,255,11,97,8,273,-134,-760,0,0,0
69266,-909,359,265,29,52,20,273,-132,-757,0,0,0
69299,-898,360,268,-4,46,-16,274,-129,-755,0,0,0
69333,-902,344,264,-29,39,52,277,-128,-753,0,0,0
69366,-906,341,260,12,24,54,276,-127,-754,0,0,0
69399,-907,348,251,28,12,28,276,-124,-754,0,0,0
69433,-903,350,241,48,-36,-1,276,-128,-753,0,0,0
69466,-903,358,235,95,-52,-16,278,-126,-753,0,0,0
69499,-907,368,237,50,-5,5,275,-127,-752,0,0,0
69533,-904,368,239,19,23,24,277,-129,-753,0,0,0
69566,-903,369,245,23,-21,39,278,-130,-753,0,0,0
69599,-898,366,254,38,0,-2,278,-131,-755,0,0,0
69633,-897,369,260,4,10,25,278,-133,-755,0,0,0
69666,-899,364,264,-36,50,46,277,-131,-754,0,0,0
69699,-899,354,263,-57,39,39,278,-126,-755,0,0,0
69733,-907,345,259,-36,16,42,279,-128,-754,0,0,0
69766,-909,342,250,6,-1,12,276,-127,-754,0,0,0
69799,-906,345,247,23,-32,12,276,-126,-754,0,0,0
69833,-901,351,250,12,-11,21,276,-128,-754,0,0,0
69866,-892,355,247,6,6,32,276,-125,-754,0,0,0
69899,-887,359,249,33,-16,30,275,-125,-755,0,0,0
69933,-889,367,248,11,2,-5,276,-125,-756,0,0,0
69966,-896,366,244,-19,-28,40,275,-126,-756,0,0,0
69999,-898,367,246,-28,31,62,275,-123,-756,0,0,0
70033,-899,362,249,-25,43,77,276,-125,-756,0,0,0
70066,-898,350,253,-53,25,84,276,-122,-756,0,0,0
70099,-895,344,255,-42,24,41,276,-121,-758,0,0,0
70133,-892,344,254,-26,22,63,277,-122,-758,0,0,0
70166,-886,344,254,-16,5,43,278,-119,-757,0,0,0
70199,-892,356,256,11,23,33,279,-119,-757,0,0,0
70233,-900,377,259,30,50,5,278,-120,-756,0,0,0
70266,-907,390,258,25,25,11,281,-118,-756,0,0,0
70299,-904,397,259,61,19,24,278,-116,-757,0,0,0
70333,-893,406,254,-11,36,77,281,-118,-757,0,0,0
70366,-889,400,253,-73,68,56,284,-116,-757,0,0,0
70399,-883,376,251,-110,42,84,284,-115,-757,0,0,0
70433,-890,355,251,-104,51,81,282,-115,-755,0,0,0
70466,-892,342,256,-70,15,60,281,-114,-755,0,0,0
70499,-897,337,254,-19,-1,47,282,-111,-755,0,0,0
70533,-895,347,253,59,21,-24,286,-112,-753,0,0,0
70566,-896,370,247,43,36,-36,283,-112,-753,0,0,0
70599,-897,383,248,9,50,-84,283,-110,-755,0,0,0
70633,-904,381,243,9,-8,-48,284,-113,-754,0,0,0
70666,-900,387,244,43,20,-17,285,-109,-753,0,0,0
70699,-896,400,251,57,0,17,288,-108,-755,0,0,0
70733,-889,387,250,27,-27,42,285,-110,-757,0,0,0
70766,-894,385,244,38,-27,-7,284,-110,-756,0,0,0
70799,-893,372,244,23,2,-13,283,-109,-758,0,0,0
70833,-905,372,264,39,8,7,285,-113,-757,0,0,0
70866,-898,373,269,55,-8,-7,283,-112,-758,0,0,0
70899,-889,380,257,88,-39,-24,283,-111,-757,0,0,0
70933,-893,392,258,77,-98,-68,280,-116,-760,0,0,0
70966,-884,388,250,69,-64,-59,278,-115,-757,0,0,0
70999,-878,388,237,10,-23,5,277,-115,-758,0,0,0
71033,-882,380,240,-30,-7,13,276,-118,-757,0,0,0
71066,-892,369,232,31,-46,3,275,-117,-757,0,0,0
71099,-900,377,238,29,-32,11,274,-118,-757,0,0,0
71133,-902,377,253,40,10,-24,274,-120,-758,0,0,0
71166,-896,376,263,0,32,2,274,-120,-759,0,0,0
71199,-889,375,269,8,19,30,274,-121,-762,0,0,0
71233,-884,381,278,-6,-13,10,275,-124,-763,0,0,0
71266,-882,385,278,-2,-25,10,276,-123,-762,0,0,0
71299,-887,382,273,-45,-36,68,274,-122,-762,0,0,0
71333,-892,380,269,-20,-29,76,273,-123,-763,0,0,0
71366,-885,379,265,-52,-12,135,273,-124,-762,0,0,0
71399,-883,368,262,-54,-12,135,271,-123,-761,0,0,0
71433,-885,368,257,-35,-45,102,271,-123,-763,0,0,0
71466,-894,360,255,-28,-23,73,270,-124,-761,0,0,0
71499,-898,364,264,-26,15,71,268,-125,-761,0,0,0
71533,-887,367,261,-41,18,73,269,-126,-759,0,0,0
71566,-892,358,262,-45,-2,69,270,-126,-760,0,0,0
71599,-897,352,264,-11,28,32,266,-124,-761,0,0,0
71633,-898,355,271,-15,-2,2,267,-127,-761,0,0,0
71666,-897,354,275,-20,32,-17,269,-124,-761,0,0,0
71699,-898,367,284,23,-23,-26,266,-126,-762,0,0,0
71733,-897,385,282,38,-28,8,267,-129,-763,0,0,0
71766,-883,387,280,52,-66,23,267,-130,-762,0,0,0
71799,-873,392,276,28,-68,38,266,-131,-765,0,0,0
71833,-873,383,273,-38,-26,79,264,-132,-765,0,0,0
71866,-878,371,266,-43,-61,85,262,-131,-762,0,0,0
71899,-878,361,261,-22,-12,65,261,-131,-763,0,0,0
71933,-877,362,264,-42,-19,42,259,-132,-763,0,0,0
71966,-877,360,263,-33,0,-28,261,-129,-762,0,0,0
71999,-889,369,269,-50,66,-18,263,-128,-764,0,0,0
72033,-903,381,278,-63,30,-22,264,-127,-763,0,0,0
72066,-910,390,281,-14,24,-24,264,-125,-764,0,0,0
72099,-904,391,292,25,25,-11,266,-125,-765,0,0,0
72133,-887,382,297,30,14,50,265,-127,-767,0,0,0
72166,-868,374,299,-11,45,64,265,-128,-765,0,0,0
72199,-859,364,293,-15,22,36,266,-128,-764,0,0,0
72233,-864,358,280,-59,-1,28,264,-124,-764,0,0,0
72266,-869,366,265,-59,-6,-9,265,-123,-763,0,0,0
72299,-869,366,259,-132,74,-12,265,-121,-762,0,0,0
72333,-880,373,256,-185,140,-22,267,-120,-761,0,0,0
72366,-895,372,256,-224,126,-11,271,-116,-761,0,0,0
72399,-902,372,264,-183,158,-8,272,-111,-759,0,0,0
72433,-905,361,276,-137,90,33,274,-110,-762,0,0,0
72466,-907,349,282,-62,50,67,276,-109,-759,0,0,0
72499,-901,348,301,-28,23,90,275,-107,-759,0,0,0
72533,-892,344,304,-20,34,84,277,-109,-762,0,0,0
72566,-888,340,298,-30,-21,64,278,-110,-761,0,0,0
72599,-885,349,285,-27,-16,-23,277,-109,-760,0,0,0
72633,-897,357,269,-2,-44,-37,275,-106,-763,0,0,0
72666,-896,374,262,13,-16,16,276,-106,-760,0,0,0
72699,-907,383,264,15,23,9,277,-106,-759,0,0,0
72733,-879,365,259,59,-23,110,277,-109,-761,0,0,0
72766,-886,386,259,37,-17,122,275,-109,-760,0,0,0
72799,-887,354,265,-39,2,94,274,-110,-759,0,0,0
72833,-894,340,270,-63,48,82,276,-111,-759,0,0,0
72866,-902,338,292,-57,55,-2,276,-106,-760,0,0,0
72899,-898,339,293,-62,68,-68,277,-106,-762,0,0,0
72933,-891,350,295,29,-38,-123,278,-107,-763,0,0,0
72966,-888,375,286,70,-42,-114,279,-105,-762,0,0,0
72999,-891,394,280,34,-35,-50,277,-105,-761,0,0,0
73033,-876,401,275,54,-32,43,276,-108,-762,0,0,0
73066,-874,395,276,-37,-37,64,275,-109,-762,0,0,0
73099,-870,373,275,-25,-55,105,274,-107,-763,0,0,0
73133,-881,363,269,-20,-44,101,274,-109,-763,0,0,0
73166,-896,360,267,-31,-27,99,271,-109,-762,0,0,0
73199,-898,351,265,-20,8,132,271,-108,-763,0,0,0
73233,-898,340,275,3,-13,107,268,-111,-764,0,0,0
73266,-896,339,284,55,-45,60,268,-113,-764,0,0,0
73299,-896,350,290,138,-83,53,265,-113,-765,0,0,0
73333,-893,354,292,135,-87,36,266,-116,-765,0,0,0
73366,-888,356,293,138,-59,32,263,-120,-766,0,0,0
73399,-880,354,289,178,-38,-2,261,-122,-767,0,0,0
73433,-880,368,288,167,-42,-71,260,-126,-766,0,0,0
73466,-884,385,288,150,-20,-100,259,-126,-767,0,0,0
73499,-872,402,280,103,6,-103,261,-125,-767,0,0,0
73533,-866,408,271,64,32,-75,261,-127,-767,0,0,0
73566,-866,407,273,28,36,-131,262,-126,-768,0,0,0
73599,-867,416,272,85,34,-91,263,-128,-769,0,0,0
73633,-872,422,282,9,50,-46,266,-129,-773,0,0,0
73666,-878,406,295,-61,126,8,269,-131,-771,0,0,0
73699,-884,384,300,-131,96,43,267,-129,-774,0,0,0
73733,-888,358,306,-147,56,45,269,-128,-773,0,0,0
73766,-888,349,301,-65,59,-12,268,-123,-772,0,0,0
73799,-892,354,289,-46,27,-66,270,-120,-770,0,0,0
73833,-901,347,279,-62,63,-95,268,-118,-769,0,0,0
73866,-899,361,279,-25,16,-77,271,-117,-768,0,0,0
73899,-879,372,273,-42,13,-37,269,-117,-769,0,0,0
73933,-887,361,270,-44,-16,-53,270,-117,-774,0,0,0
73966,-892,373,271,-59,-8,-20,273,-115,-774,0,0,0
73999,-892,348,277,-79,2,28,274,-114,-778,0,0,0
74033,-892,353,284,-21,10,11,274,-117,-781,0,0,0
74066,-889,373,289,2,-9,15,274,-114,-781,0,0,0
74099,-888,361,293,-11,-26,56,276,-113,-780,0,0,0
74133,-894,349,304,56,-24,50,276,-115,-781,0,0,0
74166,-872,384,300,77,-77,51,276,-115,-783,0,0,0
74199,-882,391,288,-28,-17,86,273,-116,-781,0,0,0
74233,-879,364,293,-56,-26,131,273,-118,-779,0,0,0
74266,-872,365,284,37,-58,81,269,-120,-778,0,0,0
74299,-875,385,288,30,-67,98,268,-120,-778,0,0,0
74333,-884,377,287,-14,-34,122,268,-121,-776,0,0,0
74366,-884,366,302,-37,12,131,267,-121,-776,0,0,0
74399,-878,368,301,-96,22,123,268,-121,-777,0,0,0
74433,-892,359,306,-36,11,59,267,-124,-777,0,0,0
74466,-893,370,308,-24,-17,20,268,-124,-778,0,0,0
74499,-875,384,311,-64,14,56,267,-122,-775,0,0,0
74533,-858,376,312,-83,22,42,267,-124,-778,0,0,0
74566,-873,376,302,-62,28,50,269,-123,-777,0,0,0
74599,-873,367,292,-130,22,39,269,-118,-777,0,0,0
74633,-885,391,295,-181,163,70,272,-114,-777,0,0,0
74666,-888,296,306,-208,51,-89,272,-108,-775,0,0,0
74699,-890,363,286,-42,59,-1,273,-105,-775,0,0,0
74733,-891,372,263,-15,72,-2,276,-103,-775,0,0,0
74766,-875,359,263,-45,68,-28,277,-100,-774,0,0,0
74799,-884,345,263,55,30,17,276,-99,-773,0,0,0
74833,-885,368,269,86,15,15,276,-101,-774,0,0,0
74866,-887,375,271,60,55,13,276,-103,-771,0,0,0
74899,-902,358,277,63,65,43,274,-104,-771,0,0,0
74933,-895,353,292,125,27,-56,279,-108,-774,0,0,0
74966,-886,362,284,158,-11,-54,279,-111,-774,0,0,0
74999,-899,355,294,65,15,-8,278,-110,-775,0,0,0
75033,-899,354,301,93,-5,-40,278,-115,-774,0,0,0
75066,-895,356,303,139,-62,-53,280,-117,-776,0,0,0
75099,-885,388,299,217,-96,-91,277,-118,-777,0,0,0
75133,-873,405,297,168,-95,-55,276,-122,-778,0,0,0
75166,-879,404,300,103,-57,-18,276,-124,-781,0,0,0
75199,-868,410,302,67,-61,-13,276,-124,-784,0,0,0
75233,-863,407,298,-11,-23,-6,277,-125,-785,0,0,0
75266,-859,407,299,8,-66,12,278,-126,-784,0,0,0
75299,-865,397,297,-100,-20,47,275,-125,-784,0,0,0
75333,-878,387,302,-57,11,54,277,-123,-784,0,0,0
75366,-877,395,299,-89,-4,73,275,-121,-783,0,0,0
75399,-859,402,292,-125,8,98,274,-122,-781,0,0,0
75433,-871,401,294,-180,64,83,273,-121,-779,0,0,0
75466,-872,385,292,-222,67,116,271,-118,-777,0,0,0
75499,-882,369,294,-214,78,171,274,-116,-775,0,0,0
75533,-894,357,291,-170,32,140,274,-115,-774,0,0,0
75566,-895,349,286,-166,24,161,271,-113,-772,0,0,0
75599,-897,339,293,-126,5,116,272,-111,-772,0,0,0
75633,-896,329,296,-47,-14,77,274,-112,-773,0,0,0
75666,-881,354,295,-21,4,9,273,-109,-772,0,0,0
75699,-888,353,281,-26,-11,11,272,-107,-773,0,0,0
75733,-871,354,286,-48,18,-21,271,-108,-771,0,0,0
75766,-879,356,270,-2,-12,-28,271,-108,-767,0,0,0
75799,-893,350,269,8,-6,-13,269,-103,-767,0,0,0
75833,-890,339,267,40,11,17,270,-103,-767,0,0,0
75866,-901,338,263,116,-14,-2,270,-104,-765,0,0,0
75899,-892,347,275,163,-12,-60,271,-106,-765,0,0,0
75933,-879,371,285,196,-7,-97,269,-111,-766,0,0,0
75966,-884,381,298,184,20,-91,270,-115,-765,0,0,0
75999,-882,382,308,107,24,-19,269,-118,-764,0,0,0
76033,-891,376,316,97,22,-58,269,-124,-767,0,0,0
76066,-896,374,320,102,-12,-47,269,-127,-769,0,0,0
76099,-882,370,319,94,-43,-63,271,-128,-769,0,0,0
76133,-873,362,314,52,-45,-49,271,-130,-773,0,0,0
76166,-876,362,299,-19,3,-47,274,-128,-773,0,0,0
76199,-877,351,301,-36,-18,-56,274,-123,-775,0,0,0
76233,-878,369,299,15,3,-54,277,-120,-777,0,0,0
76266,-870,365,298,38,-32,-63,278,-112,-778,0,0,0
76299,-864,392,291,29,-33,-33,277,-107,-780,0,0,0
76333,-870,403,285,44,-10,-5,280,-110,-779,0,0,0
76366,-850,421,284,77,-19,22,281,-114,-778,0,0,0
76399,-850,426,285,-1,23,105,280,-116,-777,0,0,0
76433,-868,419,295,-57,36,176,283,-123,-779,0,0,0
76466,-902,403,294,-156,56,237,283,-128,-778,0,0,0
76499,-899,371,304,-321,107,220,281,-129,-777,0,0,0
76533,-897,325,308,-387,160,240,278,-128,-773,0,0,0
76566,-903,302,312,-289,111,168,278,-121,-770,0,0,0
76599,-892,285,298,-45,-3,45,279,-117,-771,0,0,0
76633,-892,329,283,85,-58,10,279,-115,-772,0,0,0
76666,-912,343,284,21,-13,32,279,-116,-770,0,0,0
76699,-918,344,287,-26,8,28,276,-113,-769,0,0,0
76733,-901,335,285,22,-1,-26,276,-113,-769,0,0,0
76766,-877,342,290,160,-67,-102,268,-115,-770,0,0,0
76799,-868,366,287,257,-111,-144,267,-118,-771,0,0,0
76833,-877,397,272,293,-111,-82,266,-124,-772,0,0,0
76866,-881,401,270,169,-78,-44,263,-127,-773,0,0,0
76899,-885,385,270,43,40,30,260,-132,-772,0,0,0
76933,-897,341,280,6,32,-2,260,-136,-770,0,0,0
76966,-890,320,292,45,25,-47,259,-138,-770,0,0,0
76999,-898,320,301,102,37,-109,260,-136,-770,0,0,0
77033,-898,347,306,102,45,-139,262,-138,-773,0,0,0
77066,-890,351,310,54,42,-174,264,-134,-774,0,0,0
77099,-896,362,313,123,-5,-150,266,-136,-777,0,0,0
77133,-894,380,314,220,-65,-159,267,-139,-780,0,0,0
77166,-884,410,318,242,-88,-140,268,-142,-781,0,0,0
77199,-862,424,312,216,-95,-42,268,-149,-786,0,0,0
77233,-849,429,304,119,-56,27,265,-155,-786,0,0,0
77266,-848,420,296,-55,-44,79,262,-162,-787,0,0,0
77299,-883,382,295,-226,42,59,259,-159,-786,0,0,0
77333,-892,347,301,-222,72,116,258,-156,-784,0,0,0
77366,-886,327,294,-217,92,102,256,-152,-781,0,0,0
77399,-878,312,298,-174,45,114,257,-147,-780,0,0,0
77433,-881,310,296,-20,12,56,259,-143,-777,0,0,0
77466,-893,330,285,75,-26,37,255,-145,-776,0,0,0
77499,-896,344,284,79,-34,50,252,-146,-775,0,0,0
77533,-887,360,278,118,-24,56,250,-152,-775,0,0,0
77566,-877,364,275,95,-30,71,246,-156,-774,0,0,0
77599,-874,367,272,87,-43,86,241,-161,-770,0,0,0
77633,-890,358,267,90,-15,90,239,-164,-768,0,0,0
77666,-901,345,273,45,-4,97,238,-165,-765,0,0,0
77699,-904,331,275,80,22,71,238,-164,-768,0,0,0
77733,-896,327,282,116,62,20,240,-169,-770,0,0,0
77766,-889,332,297,128,-16,-13,241,-172,-774,0,0,0
77799,-887,332,306,123,16,-44,245,-172,-775,0,0,0
77833,-880,358,319,129,6,-71,250,-175,-776,0,0,0
77866,-892,375,322,140,-20,-84,250,-176,-779,0,0,0
77899,-882,406,317,154,-82,-102,253,-177,-782,0,0,0
77933,-869,425,311,156,-62,-95,255,-182,-787,0,0,0
77966,-869,440,287,36,-58,-37,256,-181,-788,0,0,0
77999,-865,421,274,-159,26,120,255,-176,-786,0,0,0
78033,-875,385,269,-159,45,138,254,-173,-785,0,0,0
78066,-884,370,261,-88,-1,146,253,-169,-785,0,0,0
78099,-889,369,259,58,-46,104,253,-168,-784,0,0,0
78133,-884,383,257,96,-16,103,251,-171,-783,0,0,0
78166,-877,387,264,14,48,140,249,-176,-784,0,0,0
78199,-880,370,275,-73,44,180,247,-178,-783,0,0,0
78233,-891,345,290,-56,55,93,249,-180,-783,0,0,0
78266,-892,359,311,86,-7,30,248,-182,-781,0,0,0
78299,-879,378,315,44,-36,2,250,-183,-781,0,0,0
78333,-884,377,314,-46,7,-6,252,-185,-784,0,0,0
78366,-888,387,310,-42,10,8,252,-183,-785,0,0,0
78399,-890,383,293,-52,24,-39,252,-177,-783,0,0,0
78433,-877,395,286,40,-34,-37,253,-178,-783,0,0,0
78466,-868,404,272,-10,-18,-56,252,-177,-783,0,0,0
78499,-867,392,266,-72,12,26,249,-175,-782,0,0,0
78533,-885,370,274,-43,14,45,249,-178,-782,0,0,0
78566,-888,369,281,8,-3,45,249,-177,-781,0,0,0
78599,-884,364,284,21,-5,-34,250,-175,-782,0,0,0
78633,-879,370,295,19,18,-44,250,-177,-784,0,0,0
78666,-870,378,295,15,24,-30,251,-176,-783,0,0,0
78699,-875,374,290,-54,26,-24,251,-175,-783,0,0,0
78733,-884,371,288,-48,34,-19,251,-172,-784,0,0,0
78766,-879,363,283,-4,-5,-58,252,-173,-782,0,0,0
78799,-895,372,274,69,-17,-47,251,-172,-784,0,0,0
78833,-872,383,279,19,0,-11,253,-173,-783,0,0,0
78866,-879,368,279,21,42,3,255,-173,-782,0,0,0
78899,-883,379,286,44,12,-4,253,-173,-782,0,0,0
78933,-874,385,290,1,-14,-30,254,-175,-783,0,0,0
78966,-883,382,292,-20,57,8,252,-173,-781,0,0,0
78999,-878,369,292,-163,74,46,254,-169,-775,0,0,0
79033,-899,338,292,-135,50,37,253,-168,-773,0,0,0
79066,-905,334,289,-29,25,4,254,-166,-773,0,0,0
79099,-901,342,289,78,-7,-39,254,-161,-775,0,0,0
79133,-891,357,281,106,-17,-56,258,-164,-777,0,0,0
79166,-885,369,277,36,-1,-19,259,-165,-778,0,0,0
79199,-883,360,270,-15,42,7,260,-163,-779,0,0,0
79233,-892,354,269,11,45,-2,257,-163,-779,0,0,0
79266,-891,363,267,72,28,-32,257,-163,-775,0,0,0
79299,-894,367,272,70,7,-29,254,-164,-774,0,0,0
79333,-901,369,282,72,4,11,256,-164,-775,0,0,0
79366,-896,366,291,43,17,30,255,-163,-774,0,0,0
79399,-892,361,292,-53,10,-2,254,-160,-774,0,0,0
79433,-901,343,302,-45,38,-26,253,-162,-771,0,0,0
79466,-907,341,297,-52,1,-60,252,-163,-772,0,0,0
79499,-897,357,291,-61,26,-67,252,-160,-769,0,0,0
79533,-894,332,286,-46,-6,-50,251,-160,-772,0,0,0
79566,-892,343,281,82,-20,-15,250,-156,-771,0,0,0
79599,-869,359,273,103,-76,7,250,-158,-774,0,0,0
79633,-892,352,274,75,-78,1,250,-159,-774,0,0,0
79666,-886,363,283,147,-75,32,249,-160,-775,0,0,0
79699,-881,378,283,80,-58,60,247,-161,-775,0,0,0
79733,-867,366,293,35,-3,72,246,-164,-777,0,0,0
79766,-879,368,291,59,-45,68,247,-165,-778,0,0,0
79799,-886,370,292,49,-36,66,247,-162,-777,0,0,0
79833,-886,371,288,26,17,112,247,-165,-779,0,0,0
79866,-862,369,286,-34,28,76,249,-161,-780,0,0,0
79899,-860,357,281,-83,72,84,249,-159,-781,0,0,0
79933,-889,354,272,-91,62,39,251,-159,-781,0,0,0
79966,-900,358,279,-78,70,-9,249,-155,-781,0,0,0
79999,-911,354,271,-91,67,53,253,-149,-779,0,0,0
80033,-905,359,291,20,87,-72,256,-152,-780,0,0,0
80066,-884,385,298,80,13,-19,257,-151,-781,0,0,0
80099,-866,397,311,31,11,-1,258,-153,-784,0,0,0
80133,-872,398,319,-21,7,32,259,-155,-784,0,0,0
80166,-877,405,313,-30,-5,16,259,-153,-786,0,0,0
80199,-873,403,285,-169,28,45,258,-151,-785,0,0,0
80233,-885,367,272,-195,37,103,254,-147,-783,0,0,0
80266,-894,345,257,-79,14,73,249,-145,-781,0,0,0
80299,-890,345,256,125,-60,67,248,-148,-780,0,0,0
80333,-877,357,260,218,-42,58,247,-152,-780,0,0,0
80366,-879,380,267,258,-51,88,243,-160,-780,0,0,0
80399,-877,397,280,256,-48,55,240,-165,-779,0,0,0
80433,-881,405,280,195,-33,2,235,-176,-779,0,0,0
80466,-856,394,290,122,3,18,236,-181,-777,0,0,0
80499,-861,395,294,73,46,35,233,-183,-777,0,0,0
80533,-878,379,295,60,29,12,235,-185,-778,0,0,0
80566,-898,381,292,95,-7,-23,236,-187,-777,0,0,0
80599,-897,409,285,124,-11,-39,236,-187,-779,0,0,0
80633,-886,402,281,50,13,0,239,-188,-780,0,0,0
80666,-871,400,287,23,40,20,239,-189,-781,0,0,0
80699,-865,412,290,27,29,2,240,-186,-781,0,0,0
80733,-878,423,290,-53,33,14,241,-189,-782,0,0,0
80766,-884,417,284,-112,14,16,244,-184,-783,0,0,0
80799,-882,403,283,-188,34,40,243,-181,-782,0,0,0
80833,-876,375,281,-234,102,57,244,-178,-782,0,0,0
80866,-873,360,279,-175,85,50,245,-175,-780,0,0,0
80899,-866,355,277,-137,55,56,247,-168,-778,0,0,0
80933,-868,359,264,-92,27,52,248,-166,-777,0,0,0
80966,-897,353,259,-127,35,18,248,-163,-776,0,0,0
80999,-899,356,256,-73,43,80,248,-159,-773,0,0,0
81033,-895,353,258,-47,73,57,249,-161,-773,0,0,0
81066,-895,367,265,44,17,13,249,-161,-773,0,0,0
81099,-885,392,277,84,-2,35,248,-164,-773,0,0,0
81133,-889,391,292,-15,37,28,248,-167,-775,0,0,0
81166,-891,372,298,-133,45,33,252,-167,-774,0,0,0
81199,-889,337,303,-147,69,33,250,-163,-775,0,0,0
81233,-894,328,296,-36,46,6,252,-164,-774,0,0,0
81266,-904,349,281,29,-33,-30,252,-160,-775,0,0,0
81299,-894,369,274,76,-51,-75,253,-159,-776,0,0,0
81333,-891,381,265,42,-8,-13,251,-161,-779,0,0,0
81366,-877,409,267,8,13,-6,250,-163,-781,0,0,0
81399,-870,386,274,-131,50,13,249,-160,-780,0,0,0
81433,-877,365,275,-72,49,13,249,-159,-778,0,0,0
81466,-886,365,267,-93,44,9,249,-159,-776,0,0,0
81499,-901,343,267,-96,63,7,245,-155,-774,0,0,0
81533,-909,336,265,-2,74,-12,246,-156,-772,0,0,0
81566,-896,322,278,61,-3,-39,246,-156,-772,0,0,0
81599,-887,330,290,276,-82,-81,244,-159,-773,0,0,0
81633,-889,395,294,304,-81,-96,248,-166,-779,0,0,0
81666,-875,423,296,91,-16,-53,250,-167,-782,0,0,0
81699,-873,407,304,-58,57,-17,250,-163,-783,0,0,0
81733,-860,398,297,-100,51,12,251,-162,-781,0,0,0
81766,-865,393,283,-146,6,-2,253,-158,-784,0,0,0
81799,-872,385,273,-168,24,40,253,-152,-779,0,0,0
81833,-889,367,261,-178,61,82,254,-151,-780,0,0,0
81866,-899,362,262,-148,72,81,257,-148,-780,0,0,0
81899,-893,353,270,-87,74,68,258,-146,-780,0,0,0
81933,-885,354,277,-51,41,42,260,-145,-779,0,0,0
81966,-883,356,281,-68,77,70,261,-143,-779,0,0,0
81999,-888,358,273,-99,77,27,262,-140,-778,0,0,0
82033,-901,353,267,-104,90,31,264,-140,-780,0,0,0
82066,-904,345,258,-83,84,42,264,-139,-781,0,0,0
82099,-894,340,250,-53,67,54,263,-136,-780,0,0,0
82133,-906,328,256,80,-5,58,265,-136,-777,0,0,0
82166,-909,342,258,169,-51,58,264,-138,-776,0,0,0
82199,-895,376,264,169,-41,22,263,-141,-776,0,0,0
82233,-900,383,276,98,-4,28,264,-146,-776,0,0,0
82266,-899,375,288,38,12,-10,262,-150,-783,0,0,0
82299,-884,373,291,6,32,6,262,-152,-781,0,0,0
82333,-883,372,286,-28,11,-6,263,-152,-782,0,0,0
82366,-902,378,276,-32,-3,30,262,-151,-782,0,0,0
82399,-891,377,272,10,-58,37,260,-149,-782,0,0,0
82433,-888,366,257,22,-82,58,258,-151,-782,0,0,0
82466,-882,374,268,33,15,-9,257,-151,-781,0,0,0
82499,-890,367,271,1,23,0,257,-151,-783,0,0,0
82533,-879,376,282,-17,32,12,259,-156,-782,0,0,0
