Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
428762,36,894,308,-249,-41,-619,-748,-376,-766,2,0,0
428796,1,863,318,-29,161,-571,-738,-386,-769,2,0,0
428829,-28,847,325,131,299,-594,-726,-404,-771,2,0,0
428862,-172,806,429,548,215,-899,-710,-426,-772,2,0,0
428896,-322,768,433,1272,-90,-1343,-697,-477,-756,2,0,0
428929,-232,752,363,904,-454,-2053,-681,-547,-735,2,0,0
428962,-418,556,238,1677,-585,-2368,-665,-629,-710,2,0,0
428996,-502,1037,0,1626,-404,-2989,-621,-738,-670,2,0,0
429029,-728,1145,101,692,-196,-3083,-551,-821,-648,2,0,0
429062,-814,999,28,945,-496,-3317,-471,-897,-626,2,0,0
429096,-900,1056,69,384,-645,-3345,-375,-955,-610,2,0,0
429129,-873,825,-4,932,-765,-3472,-268,-1009,-589,2,0,0
429162,-894,722,-134,1490,-643,-3460,-159,-1057,-545,2,0,0
429196,-935,849,-28,961,-429,-3288,-51,-1087,-504,2,0,0
429229,-911,988,-31,-1432,2,-2582,48,-1070,-520,2,0,0
429262,-1050,759,-60,-1224,252,-1686,105,-1029,-568,2,0,0
429296,-1173,866,41,-734,89,-687,139,-1000,-582,2,0,0
429329,-999,478,-188,-1623,460,-138,133,-963,-595,2,0,0
429362,-1154,209,306,-2301,484,-67,113,-912,-629,2,0,0
429396,-1146,-9,198,-1950,69,-462,107,-851,-661,2,0,0
429429,-1140,313,-76,-1094,113,-362,102,-815,-670,2,0,0
429462,-1115,503,-77,-972,186,-97,97,-786,-672,2,0,0
429496,-878,431,-87,-1884,339,346,77,-752,-684,2,0,0
429529,-748,67,135,-1722,365,446,49,-720,-701,2,0,0
429562,-779,309,125,-1216,267,448,22,-690,-714,2,0,0
429596,-800,535,-14,-1733,359,755,-9,-650,-729,2,0,0
429629,-801,431,-18,-2309,464,1170,-44,-580,-763,2,0,0
429662,-736,314,-63,-2700,611,1311,-82,-498,-792,2,0,0
429696,-687,285,-175,-2649,872,1424,-114,-415,-816,2,0,0
429729,-781,365,-149,-2679,1097,1452,-134,-317,-839,2,0,0
429762,-795,298,-151,-2728,1142,1648,-144,-201,-858,2,0,0
429796,-782,306,-137,-2535,1030,1762,-133,-66,-867,2,0,0
429829,-816,277,-119,-2165,897,1674,-106,48,-862,2,0,0
429862,-836,361,-143,-1883,916,1544,-68,138,-847,2,0,0
429896,-872,412,-122,-1875,907,1454,-3,217,-824,2,0,0
429929,-950,412,-68,-1992,839,1176,72,285,-788,2,0,0
429962,-921,418,-8,-2304,819,886,157,337,-739,2,0,0
429996,-921,375,1,-2707,801,599,232,381,-680,2,0,0
430029,-907,305,-25,-2940,877,306,294,419,-618,2,0,0
430062,-845,312,-19,-2734,902,58,348,447,-553,2,0,0
430096,-767,326,57,-2460,827,-45,394,463,-493,2,0,0
430129,-700,329,115,-2270,620,-191,424,468,-437,2,0,0
430162,-713,343,149,-2060,477,-265,448,472,-395,2,0,0
430196,-800,332,198,-1778,454,-307,469,476,-362,2,0,0
430229,-906,309,264,-1285,498,-377,484,471,-337,2,0,0
430262,-1111,361,364,-777,483,-732,492,469,-327,2,0,0
430296,-1138,526,417,-626,343,-983,483,468,-320,2,0,0
430329,-963,562,281,-1239,310,-588,483,475,-299,2,0,0
430362,-1063,507,133,-2054,617,-481,488,485,-264,2,0,0
430396,-1086,577,162,-2859,1040,-254,492,491,-202,2,0,0
430429,-1197,575,202,-3712,1119,57,497,484,-126,2,0,0
430462,-1252,539,144,-4199,900,417,507,465,-30,2,0,0
430496,-1080,359,69,-3913,557,990,519,424,51,2,0,0
430529,-954,214,23,-2997,215,1468,533,374,108,2,0,0
430562,-886,216,21,-2155,-85,1574,554,318,149,2,0,0
430596,-863,246,0,-1540,-346,1621,572,263,177,2,0,0
430629,-885,261,-38,-981,-576,1609,601,205,191,2,0,0
430662,-926,252,-55,-440,-637,1674,619,163,196,2,0,0
430696,-947,265,-54,-43,-584,1739,629,128,204,2,0,0
430729,-992,295,-4,54,-331,1776,645,91,204,2,0,0
430762,-1025,301,48,-146,-158,1769,657,52,206,2,0,0
430796,-1045,298,87,-374,147,1612,671,6,210,2,0,0
430829,-1075,346,193,-827,409,1165,673,-29,218,2,0,0
430862,-952,382,266,-1456,808,493,677,-58,230,2,0,0
430896,-850,470,432,-2127,1281,-101,676,-80,246,2,0,0
430929,-679,540,668,-2793,1583,-73,671,-106,264,2,0,0
430962,-560,633,884,-3697,1051,555,666,-146,268,2,0,0
430996,-685,530,574,-4459,457,975,676,-206,262,2,0,0
431029,-972,138,509,-3820,96,841,692,-256,246,2,0,0
431062,-939,-36,658,-1664,-483,488,712,-286,219,2,0,0
431096,-893,85,724,263,-911,216,735,-298,196,2,0,0
431129,-817,382,732,1252,-1285,247,757,-304,165,2,0,0
431162,-710,603,645,1108,-1475,584,782,-308,135,2,0,0
431196,-688,521,545,235,-1494,704,797,-324,104,2,0,0
431229,-675,381,504,-36,-1492,631,818,-344,52,2,405,520
431262,-649,378,456,360,-1506,619,836,-364,-3,2,405,520
431296,-620,336,370,659,-1364,687,848,-396,-66,2,405,520
431329,-568,318,324,649,-1093,621,864,-422,-116,2,405,520
431362,-538,331,262,498,-661,419,884,-438,-154,2,405,520
431396,-720,367,322,16,-230,211,915,-454,-186,2,405,520
431429,-1008,374,346,-548,36,7,959,-456,-227,2,405,520
431462,-1090,271,296,-733,159,15,1007,-453,-272,2,405,520
431496,-1009,197,383,-245,473,-95,1061,-449,-285,2,405,520
431529,-929,247,504,-91,642,-256,1121,-443,-285,2,405,520
431562,-868,148,627,-119,771,-366,1182,-424,-274,2,405,520
431596,-929,250,766,284,612,-317,1236,-407,-246,2,405,520
431629,-851,305,1000,213,218,-328,1283,-388,-219,2,405,520
431662,-775,387,726,-83,230,-369,1317,-364,-223,2,405,520
431696,-858,614,760,-926,203,-127,1337,-345,-226,2,405,520
431729,-945,357,630,-1127,-173,131,1348,-334,-251,2,405,520
431762,-938,-89,633,101,-654,8,1338,-331,-283,2,405,520
431796,-449,461,381,445,-439,-250,1306,-317,-287,2,0,0
431829,-567,897,487,-94,-285,394,1293,-316,-272,2,0,0
431862,-963,294,0,527,75,534,1289,-321,-255,2,0,0
431896,-1074,204,258,578,305,121,1282,-326,-207,2,406,520
431929,-1090,507,609,-413,374,479,1252,-321,-163,2,406,520
431962,-1075,334,750,-424,286,880,1205,-345,-126,2,406,520
431996,-894,496,749,-377,332,1100,1130,-374,-100,2,406,520
432029,-612,694,820,-1817,668,1269,1051,-398,-90,2,406,520
432062,-673,868,830,-3347,956,1943,979,-439,-94,2,406,520
432096,-496,400,697,-3037,1137,2201,901,-496,-100,2,406,520
432129,-592,184,671,-1680,1020,2017,827,-559,-100,2,406,520
432162,-370,341,641,-1238,1091,1794,762,-604,-93,2,406,520
432196,-72,197,940,-1478,1124,1475,696,-638,-85,2,406,520
432229,71,-179,1097,-2138,796,950,653,-655,-99,2,406,520
432262,-69,175,480,-154,1122,747,628,-667,-78,2,406,520
432296,-711,12,806,-505,1075,196,590,-682,-34,2,406,520
432329,-645,294,840,-1361,1071,341,569,-707,-19,2,406,520
432362,-723,656,708,-366,868,777,563,-741,-10,2,406,520
432396,-514,767,768,-213,946,1396,540,-778,2,2,406,520
432429,-612,320,874,-532,649,1609,506,-814,4,2,406,520
432462,-540,226,707,354,149,1170,491,-845,-1,2,406,520
432496,-615,410,702,613,82,1081,462,-865,18,2,406,520
432529,-755,459,625,452,63,1264,427,-881,42,2,406,520
432562,-821,392,707,777,-233,1242,394,-896,61,2,406,520
432596,-793,389,716,691,-390,1051,359,-909,79,1,406,520
432629,-703,367,658,635,-320,789,335,-915,92,1,406,520
432662,-631,400,668,660,-136,690,318,-917,108,1,406,520
432696,-584,492,663,165,5,513,300,-918,120,1,406,520
432729,-593,505,583,-218,230,437,290,-920,121,1,406,520
432762,-643,496,611,-77,234,384,283,-926,120,1,406,520
432796,-724,471,593,239,-20,281,273,-925,122,1,406,520
432829,-818,471,510,138,-143,187,268,-925,125,1,406,520
432862,-823,500,523,-408,-80,71,266,-924,115,1,406,520
432896,-752,625,469,-957,-102,237,260,-922,82,1,406,520
432929,-858,421,168,-941,333,480,240,-918,47,1,412,520
432962,-817,406,316,-628,562,358,224,-917,17,1,412,520
432996,-728,517,403,-609,676,252,201,-908,-4,1,412,520
433029,-638,348,416,-239,795,60,186,-899,-18,1,412,520
433062,-537,225,508,1114,751,-558,190,-895,-4,1,412,520
433096,-511,290,408,2293,704,-1191,206,-883,50,1,412,520
433129,-526,405,427,2748,862,-1867,235,-863,125,1,412,520
433162,-700,381,568,3144,489,-2510,285,-828,201,1,412,520
433196,-842,152,476,5210,-168,-3064,352,-774,297,1,412,520
433229,-1110,414,31,6561,-346,-3324,426,-662,426,1,412,520
433262,-1220,1352,-19,5600,-602,-2851,490,-524,517,1,412,520
433296,-812,1800,276,2290,-692,-418,525,-428,556,1,412,520
433329,-610,787,-168,-291,-146,140,535,-418,555,1,412,520
433362,-696,417,-209,-867,306,-38,531,-427,548,1,412,520
433396,-851,520,-30,-319,269,-98,526,-435,547,1,412,520
433429,-872,512,126,-330,108,5,521,-440,546,1,412,520
433462,-893,463,232,-188,86,47,521,-462,538,1,412,520
433496,-880,573,238,-314,60,147,515,-470,539,1,0,0
433529,-830,708,157,-773,140,365,511,-471,537,1,0,0
433562,-813,943,72,-1722,234,820,502,-501,526,1,0,0
433596,-849,1055,61,-2898,332,1312,475,-560,494,1,0,0
433629,-863,1116,219,-4285,392,1859,447,-652,432,1,405,520
433662,-858,913,313,-4962,76,2358,405,-741,341,1,405,520
433696,-854,889,487,-4121,-329,2967,339,-806,244,1,405,520
433729,-718,756,689,-2633,-1019,3129,273,-852,156,1,405,520
433762,-556,612,558,-1890,-1315,3023,206,-883,92,1,405,520
433796,-524,572,508,-2116,-1274,2753,138,-907,13,1,405,520
433829,-473,379,535,-2354,-994,2022,79,-916,-61,1,405,520
433862,-426,324,601,-1819,-757,1355,42,-916,-122,1,405,520
433896,-377,320,591,-1324,-556,637,21,-913,-176,1,405,520
433929,-345,317,563,-1177,-222,-45,18,-912,-228,1,405,520
433962,-463,39,478,-601,-95,-843,32,-912,-282,1,405,520
433996,-711,143,266,546,269,-1575,74,-920,-296,1,405,520
434029,-921,397,245,1122,329,-1717,139,-938,-277,1,405,520
434062,-933,300,252,1129,318,-1656,206,-956,-251,1,405,520
434096,-794,418,87,1405,676,-1384,268,-968,-209,1,405,520
434129,-842,932,207,-169,926,-837,331,-976,-162,1,405,520
434162,-769,991,954,-1775,708,105,358,-972,-178,1,405,520
434196,-617,338,983,-1026,332,304,345,-963,-200,1,405,520
434229,-548,217,1174,-108,-181,-218,345,-960,-205,1,404,520
434262,-617,498,934,691,-659,-11,352,-965,-200,1,404,520
434296,-677,417,502,720,-407,100,336,-971,-191,1,404,520
434329,-740,524,494,-684,-124,158,336,-977,-196,1,404,520
434362,-729,193,424,-665,49,93,340,-980,-206,1,404,520
434396,-635,378,546,-58,249,-147,347,-983,-200,1,404,520
434429,-634,398,694,-212,259,-280,356,-987,-188,1,404,520
434462,-615,272,696,290,230,-501,366,-992,-184,1,404,520
434496,-621,324,742,476,201,-856,382,-993,-142,1,404,520
434529,-609,270,723,369,181,-850,409,-993,-93,1,404,520
434562,-711,382,727,703,127,-947,430,-988,-37,1,404,520
434596,-717,336,747,216,-7,-976,436,-959,7,1,404,520
434629,-636,87,692,727,-31,-1255,439,-916,42,2,404,520
434662,-594,204,803,591,-8,-1515,456,-859,77,2,404,520
434696,-566,59,901,871,-154,-1777,482,-804,101,2,404,520
434729,-498,338,869,1339,-220,-1895,518,-737,122,2,404,520
434762,-455,631,867,384,-170,-1683,564,-672,123,2,404,520
434796,-480,592,849,-139,-87,-1179,609,-621,99,2,404,520
434829,-554,555,932,-367,-152,-594,661,-598,73,2,404,520
434862,-589,368,863,-551,-331,-143,710,-598,49,2,404,520
434896,-540,46,818,427,-705,-248,754,-609,20,2,404,520
434929,-517,529,707,434,-768,-270,800,-614,0,2,404,520
434962,-660,-279,726,1648,-821,-761,858,-620,-18,2,404,520
434996,-773,472,587,2236,-696,-530,901,-601,5,2,404,520
435029,-745,178,470,1238,-234,-492,935,-582,18,2,404,520
435062,-798,279,481,1819,-96,-542,964,-547,37,2,404,520
435096,-792,316,552,1136,-80,-491,972,-518,51,2,404,520
435129,-611,376,511,1020,115,-465,970,-485,54,2,404,520
435162,-652,600,638,900,133,-411,974,-462,58,2,404,520
435196,-616,722,644,569,102,-240,975,-452,56,2,404,520
435229,-686,489,581,938,-13,-164,991,-456,59,2,404,520
435262,-735,587,505,1255,-72,-214,1014,-458,66,2,404,520
435296,-646,820,574,411,-35,85,1039,-474,73,2,404,520
435329,-610,539,676,-15,-62,325,1070,-493,74,2,404,520
435362,-609,489,840,148,-367,157,1100,-503,65,2,404,520
435396,-679,503,590,441,-199,193,1129,-514,54,2,404,520
435429,-706,512,503,101,-94,37,1173,-517,18,2,404,520
435462,-877,176,-797,656,779,-216,1217,-493,-3,2,404,520
435496,-1068,879,581,-806,812,-89,1205,-481,61,2,404,520
435529,-576,570,1057,-1269,-150,341,1221,-475,28,2,404,520
435562,-860,459,442,1391,96,427,1223,-487,26,2,404,520
435596,-760,651,743,113,-18,236,1214,-498,41,2,404,520
435629,-815,415,481,-172,-67,314,1204,-515,22,2,0,0
435662,-775,502,714,298,-341,286,1196,-528,7,2,0,0
435696,-810,614,724,472,-685,502,1177,-539,-4,2,0,0
435729,-844,527,646,400,-892,840,1144,-572,-40,2,0,0
435762,-775,380,528,279,-838,881,1102,-607,-78,2,0,0
435796,-786,317,167,-194,-391,730,1046,-650,-105,2,0,0
435829,-905,390,-14,-924,363,515,998,-674,-111,2,0,0
435862,-910,496,132,-1500,1088,444,957,-683,-107,2,0,0
435896,-892,169,197,-629,1240,-45,909,-688,-76,2,412,520
435929,-851,164,206,1007,1125,-802,876,-673,-17,2,412,520
435962,-835,250,215,2188,880,-1592,848,-631,62,2,412,520
435996,-869,278,67,2964,690,-2386,836,-567,147,2,412,520
436029,-1000,304,-62,3079,732,-3526,846,-473,218,2,412,520
436062,-1181,510,29,2507,619,-4728,856,-334,269,2,412,520
436096,-1347,685,15,2152,568,-5029,850,-184,294,2,412,520
436129,-1364,805,44,2607,691,-4118,814,-23,308,2,412,520
436162,-1215,824,170,2322,719,-2665,781,81,300,2,412,520
436196,-1076,704,195,1409,689,-1332,747,137,290,2,412,520
436229,-965,457,258,1351,613,-328,722,165,280,2,412,520
436262,-895,328,222,2404,293,201,704,188,257,2,412,520
436296,-891,341,201,3641,-91,296,699,197,215,2,412,520
436329,-939,367,369,3664,-433,155,692,224,166,2,0,0
436362,-915,252,501,3026,-950,-327,678,259,118,2,0,0
436396,-904,282,249,2265,-1037,-505,667,292,77,2,0,0
436429,-839,279,123,1831,-709,-433,655,328,44,2,0,0
436462,-767,299,120,1745,-501,-202,650,349,7,2,0,0
436496,-785,301,156,1982,-453,-5,644,371,-20,2,0,0
436529,-840,308,221,2304,-382,43,636,388,-51,2,0,0
436562,-838,263,253,2455,-381,35,632,401,-93,2,0,0
436596,-863,227,353,2385,-338,-32,627,407,-135,2,0,0
436629,-871,287,354,2027,-367,-157,624,408,-178,2,0,0
436662,-889,312,314,1329,-272,-241,617,412,-209,2,0,0
436696,-916,251,329,862,-107,-340,608,427,-224,2,0,0
436729,-970,204,375,738,-73,-409,599,437,-240,2,0,0
436762,-976,180,399,743,-119,-451,588,449,-251,2,0,0
436796,-958,207,388,844,-90,-388,578,460,-263,2,0,0
436829,-885,249,398,707,-19,-407,567,466,-273,2,0,0
436862,-871,293,394,479,67,-391,558,473,-281,2,0,0
436896,-1039,423,401,-7,256,-269,550,482,-279,2,0,0
436929,-949,408,429,-404,140,-71,548,487,-265,2,0,0
436962,-779,329,285,-372,-53,404,555,481,-243,2,0,0
436996,-904,415,262,-367,-9,447,561,476,-222,2,0,0
437029,-918,482,213,-262,-56,189,564,473,-212,2,0,0
437062,-873,635,158,-475,-29,-15,567,471,-194,2,0,0
437096,-1038,769,152,-1004,-27,60,571,473,-165,2,0,0
437129,-1043,773,134,-1895,-113,441,584,472,-121,2,0,0
437162,-913,641,123,-2377,24,955,607,461,-73,2,0,0
437196,-921,567,143,-2197,-96,1522,633,440,-24,2,0,0
437229,-927,557,137,-1445,-329,1830,669,399,7,2,0,0
437262,-972,567,147,-855,-520,1942,709,351,19,2,0,0
437296,-984,601,170,-586,-635,2040,757,288,24,2,0,0
437329,-1027,599,194,-494,-628,2056,791,231,14,2,0,0
437362,-1027,612,189,-484,-469,2029,813,178,2,2,0,0
437396,-972,635,201,-514,-401,2049,836,118,-10,2,0,0
437429,-893,671,197,-596,-272,2093,853,51,-21,2,405,505
437462,-844,637,224,-772,-227,2075,868,-24,-33,2,405,505
437496,-799,578,199,-715,-143,2036,876,-89,-41,2,405,505
437529,-759,609,240,-350,-128,1848,873,-149,-51,2,405,505
437562,-681,559,204,81,-158,1713,868,-210,-59,2,405,505
437596,-619,478,107,596,118,1494,864,-264,-57,2,405,505
437629,-511,587,168,853,523,1068,853,-314,-40,2,405,505
437662,-546,817,445,226,501,1085,849,-357,-15,2,405,505
437696,-574,370,523,168,165,613,848,-388,-3,2,405,505
437729,-525,298,516,1682,-127,79,851,-404,17,2,405,505
437762,-624,491,386,2711,-478,-136,861,-412,45,2,405,505
437796,-756,557,186,2931,-601,-150,869,-403,75,2,405,505
437829,-868,707,80,2688,-532,63,882,-397,106,2,405,505
437862,-949,788,-121,1846,-156,341,891,-397,134,2,405,505
437896,-888,893,-69,1147,239,807,888,-405,166,2,405,505
437929,-787,437,-4,1605,352,670,880,-418,195,2,405,505
437962,-701,671,318,2266,-41,105,866,-413,230,2,405,505
437996,-551,857,233,1189,-487,-77,870,-393,240,2,405,505
438029,-758,805,-1,1405,-445,-223,878,-368,247,2,405,505
438062,-782,950,98,981,-361,-92,878,-354,249,2,405,505
438096,-641,827,100,596,-525,-386,884,-337,241,2,405,505
438129,-514,1222,-70,-395,-676,-253,890,-321,212,2,0,0
438162,-97,898,-441,-440,-317,-348,895,-320,189,2,0,0
438196,-414,1204,-667,-241,258,122,901,-314,195,2,0,0
438229,-664,396,-76,-456,77,100,900,-321,198,1,0,0
438262,-479,789,85,531,-124,211,897,-324,197,1,0,0
438296,-292,1000,-101,581,67,258,894,-320,198,1,0,0
438329,-643,706,-388,-202,394,240,894,-323,208,1,0,0
438362,-1360,277,264,-217,116,-82,889,-319,217,1,0,0
438396,-968,419,185,807,-129,-18,889,-297,216,1,406,505
438429,-930,655,191,740,-245,-377,893,-275,215,1,406,505
438462,-828,712,127,263,-287,-833,898,-246,205,1,406,505
438496,-761,671,107,250,-818,-1225,916,-204,181,1,406,505
438529,-452,620,-242,972,-961,-1449,936,-160,154,1,406,505
438562,-325,809,-483,1591,-968,-1646,949,-106,123,1,406,505
438596,-321,1207,-424,1201,-931,-1265,962,-51,92,1,406,505
438629,-407,928,-430,283,-817,-885,976,-11,59,1,406,505
438662,-565,469,-317,1039,-629,-1152,988,17,35,1,406,505
438696,-536,867,-336,-278,-356,-804,999,40,22,1,406,505
438729,-672,220,-100,-451,-424,-1057,1005,68,17,1,406,505
438762,-332,197,28,290,-725,-1739,1006,109,-2,1,406,505
438796,-435,1092,-262,-861,-673,-1440,997,175,-26,1,406,505
438829,-786,613,-71,-1283,-243,-873,1002,217,-23,1,406,505
438862,-827,478,-120,303,-380,-1047,1002,259,-32,1,406,505
438896,-786,838,-318,-182,-151,-671,999,295,-39,1,406,505
438929,-985,455,-338,-882,221,-223,1007,315,-23,1,406,505
438962,-1059,275,-170,-146,218,-174,1018,320,-2,1,406,505
438996,-803,622,-95,498,85,-17,1018,331,4,1,406,505
439029,-755,436,-214,771,7,59,1018,334,4,1,406,505
439062,-762,375,-116,461,-33,-141,1020,337,2,1,406,505
439096,-785,527,-51,280,-206,-277,1020,355,0,1,406,505
439129,-953,583,-121,-172,-206,-300,1022,365,0,1,406,505
439162,-813,524,-160,-555,-111,-363,1020,384,4,1,406,505
439196,-907,499,-136,-901,25,-404,1020,411,21,1,406,505
439229,-959,434,-154,-640,62,-370,1024,432,44,1,406,505
439262,-946,454,-135,-940,284,-347,1029,451,70,1,406,505
439296,-1042,404,-25,-1035,149,-373,1033,468,109,1,406,505
439329,-1050,428,-8,98,-134,-91,1037,480,124,1,406,505
439362,-1038,433,20,248,-237,-24,1042,490,123,1,406,505
439396,-1097,368,5,168,-328,46,1049,498,118,1,406,505
439429,-1078,437,-100,77,-201,38,1057,507,112,1,406,505
439462,-1141,401,-93,-179,-103,13,1068,509,107,1,406,505
439496,-1115,496,-80,80,-46,68,1075,516,109,1,406,505
439529,-1327,262,-197,212,111,144,1080,521,117,1,406,505
439562,-1112,508,-10,57,305,-37,1082,531,120,1,406,505
439596,-1074,758,263,-536,-44,43,1080,536,133,1,406,505
439629,-1194,790,30,823,-337,178,1084,526,112,1,0,0
439662,-1246,915,-314,263,136,488,1086,502,94,1,0,0
439696,-1299,765,-193,-699,652,881,1083,462,117,1,0,0
439729,-1427,374,-228,-645,718,768,1074,407,146,1,0,0
439762,-1325,429,-253,-1031,946,568,1046,362,175,1,0,0
439796,-1269,429,-21,-1643,991,575,1016,312,216,1,412,505
439829,-1191,409,30,-1685,934,478,985,275,242,1,412,505
439862,-1155,518,17,-1594,991,406,959,249,257,1,412,505
439896,-1156,667,-1,-1892,1175,681,934,213,281,1,412,505
439929,-1139,592,15,-2327,1305,985,914,165,309,1,412,505
439962,-1089,415,68,-2477,1313,1171,900,96,333,1,412,505
439996,-1019,364,109,-2577,1071,1089,882,28,357,1,412,505
440029,-944,385,172,-2766,657,1014,862,-30,364,1,412,505
440062,-811,37,128,-2275,49,616,851,-87,349,1,412,505
440096,-614,-74,-14,-866,-286,-67,846,-109,320,1,412,505
440129,-688,67,-53,-126,-548,-842,834,-100,286,1,412,505
440162,-512,163,-62,166,-743,-1452,832,-73,246,1,412,505
440196,-594,365,-101,117,-873,-1711,835,-31,211,1,412,505
440229,-515,382,-170,49,-864,-1914,831,21,170,1,412,505
440262,-463,717,246,2468,-1442,-1602,822,73,116,1,412,505
440296,-600,715,92,4078,-2412,-1008,809,122,23,1,412,505
440329,-501,643,-215,3299,-2144,-842,798,140,-75,1,412,505
440362,-539,542,-229,2759,-1502,-802,785,145,-150,1,412,505
440396,-626,634,-134,3000,-1094,-593,771,143,-216,1,412,505
440429,-715,777,9,2411,-879,-247,759,129,-265,1,412,505
440462,-691,803,115,1577,-633,-67,751,107,-305,1,412,505
440496,-640,857,109,531,-281,109,747,97,-323,1,412,505
440529,-580,805,134,-811,194,209,746,103,-322,1,412,505
440562,-610,709,156,-1991,255,165,751,123,-298,1,412,505
440596,-702,618,145,-2490,198,-89,755,155,-269,1,412,505
440629,-830,543,153,-2453,238,-219,762,191,-224,1,0,0
440662,-756,404,231,-1792,237,85,767,209,-191,1,0,0
440696,-638,360,253,-847,345,355,770,218,-170,1,0,0
440729,-635,424,220,-574,503,573,782,211,-143,1,0,0
440762,-779,498,261,-754,602,522,794,205,-118,1,0,0
440796,-847,481,318,-853,511,410,811,192,-84,1,0,0
440829,-877,440,279,-718,463,188,819,191,-62,1,405,505
440862,-865,393,281,-208,430,97,822,191,-43,1,405,505
440896,-840,378,287,451,415,43,830,191,-27,1,405,505
440929,-800,404,275,731,351,-76,835,193,-16,1,405,505
440962,-761,425,249,709,273,-160,839,192,-9,1,405,505
440996,-700,362,182,556,228,-302,842,202,-1,1,405,505
441029,-715,366,101,454,344,-300,851,213,9,1,405,505
441062,-897,385,222,266,265,-314,858,224,18,1,405,505
441096,-892,243,169,590,-16,-261,864,233,23,1,405,505
441129,-738,278,127,998,23,-81,872,244,24,1,405,505
441162,-855,314,53,761,-8,185,886,244,24,1,405,505
441196,-1022,363,-63,416,16,352,898,242,24,1,405,505
441229,-976,325,-143,286,138,688,912,228,31,1,405,505
441262,-1058,203,-127,24,407,658,928,208,46,1,405,505
441296,-1010,313,-75,-105,503,360,942,198,67,1,405,505
441329,-946,247,-91,-161,568,185,948,194,93,1,405,505
441362,-889,153,39,350,409,-176,954,199,116,1,405,505
441396,-855,299,-39,1009,155,-426,956,223,130,1,405,505
441429,-721,452,-131,1316,56,-461,955,252,133,1,405,505
441462,-670,508,-140,1313,-31,-446,954,286,133,1,405,505
441496,-704,582,-158,888,18,-386,956,319,135,1,405,505
441529,-750,587,-255,425,347,-245,965,345,145,1,405,505
441562,-873,461,-120,-305,492,-396,973,369,179,1,405,505
441596,-950,346,-16,73,338,-434,977,398,216,1,405,505
441629,-1005,343,49,1617,17,-213,985,435,232,1,405,505
441662,-1114,423,88,1904,-322,-212,999,478,213,1,405,505
441696,-1192,435,11,1537,-368,-217,1011,521,189,1,405,505
441729,-1155,509,45,1415,-315,-78,1023,565,161,1,405,505
441762,-1196,557,45,1424,-477,-17,1044,601,125,1,405,505
441796,-1238,587,58,1655,-631,242,1064,630,63,1,405,505
441829,-1115,641,-38,1745,-699,506,1086,638,0,1,405,505
441862,-1075,764,-233,924,-493,693,1106,635,-46,1,405,505
441896,-1242,326,-174,379,-206,784,1141,608,-64,1,405,505
441929,-1176,311,-3,996,-417,376,1160,591,-96,1,405,505
441962,-1129,109,39,513,-499,-96,1169,574,-133,1,405,505
441996,-1151,610,-183,88,-445,-334,1153,587,-158,1,0,0
442029,-1154,546,-307,284,-131,118,1141,588,-167,1,0,0
442062,-947,395,-9,645,-367,-235,1130,576,-188,1,0,0
442096,-1182,543,-26,6,-390,-86,1117,576,-207,1,0,0
442129,-1260,368,-19,327,-466,-9,1103,566,-227,1,404,505
442162,-1212,524,-205,277,-399,97,1087,551,-254,1,404,505
442196,-1184,366,-344,322,-100,283,1075,535,-276,1,404,505
442229,-1222,445,-104,23,27,197,1062,517,-285,1,404,505
442262,-1078,396,21,307,-326,218,1037,498,-303,1,404,505
442296,-848,772,-267,454,-76,390,1010,468,-325,1,404,505
442329,-870,981,-318,-464,356,640,1001,440,-321,1,404,505
442362,-800,788,-240,-1288,626,975,1002,413,-299,1,404,505
442396,-800,684,-350,-1301,896,1231,1015,378,-261,1,404,505
442429,-1045,142,-40,-904,979,1194,1027,334,-221,1,404,505
442462,-993,468,-97,-1180,735,1176,1036,283,-171,1,404,505
442496,-766,659,-298,-1634,1002,1324,1034,234,-129,1,404,505
442529,-621,521,-120,-1600,801,1364,1022,186,-99,1,404,505
442562,-294,716,-297,-473,789,1403,1014,125,-70,1,404,505
442596,-249,734,-287,-566,914,1441,1006,69,-41,1,404,505
442629,-340,536,-258,-965,1037,1046,1005,21,2,1,404,505
442662,-528,479,-90,-637,870,654,996,-13,33,1,404,505
442696,-611,756,-33,-375,592,722,987,-40,53,1,404,505
442729,-602,800,-163,-92,560,827,978,-70,72,1,404,505
442762,-574,772,-33,-318,491,910,969,-109,90,1,404,505
442796,-452,658,-31,-581,286,818,959,-144,102,1,404,505
442829,-435,563,-75,-371,205,529,952,-171,113,1,404,505
442862,-402,591,-128,-207,282,298,949,-195,120,1,404,505
442896,-488,688,-132,-632,289,53,945,-206,130,1,404,505
442929,-642,753,-123,-1391,245,-108,944,-208,138,1,404,505
442962,-756,755,-136,-1107,270,-19,937,-213,140,1,404,505
442996,-771,553,-35,136,307,317,933,-228,154,1,404,505
443029,-643,495,137,454,208,279,928,-242,166,1,404,505
443062,-636,543,181,373,-62,-48,922,-250,174,1,404,505
443096,-723,825,125,570,-22,155,917,-249,179,1,404,505
443129,-692,700,131,736,12,198,913,-253,188,1,404,505
