Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
189731,-558,420,240,82,159,-326,963,172,-1262,2,0,0
189765,-632,379,297,-582,422,-352,972,193,-1258,2,0,0
189798,-709,332,350,-901,571,-265,988,231,-1242,2,0,0
189831,-786,291,362,-775,545,-130,1010,280,-1222,2,0,0
189865,-899,290,399,-471,523,23,1033,303,-1209,2,0,0
189898,-965,326,443,-199,351,196,1046,306,-1204,2,0,0
189931,-1044,342,467,242,164,411,1056,289,-1205,2,0,0
189965,-949,339,488,753,-10,557,1060,248,-1219,2,0,0
189998,-944,408,434,1293,88,281,1065,179,-1241,2,0,0
190031,-975,613,469,1225,232,-365,1064,126,-1254,2,0,0
190065,-1019,703,464,325,187,-409,1064,102,-1262,2,0,0
190098,-999,673,289,-748,267,-130,1059,119,-1256,2,0,0
190131,-1131,554,206,-1357,441,193,1061,157,-1235,2,0,0
190165,-1169,427,214,-1063,252,428,1066,202,-1205,2,0,0
190198,-1108,405,128,-545,100,549,1060,207,-1191,2,0,0
190231,-941,381,102,-281,153,561,1059,195,-1181,2,0,0
190265,-763,396,116,-321,213,533,1057,185,-1172,2,0,0
190298,-653,383,102,-690,308,526,1061,181,-1153,2,0,0
190331,-626,334,84,-1119,446,554,1073,188,-1131,2,0,0
190365,-614,298,127,-1366,587,491,1089,213,-1100,2,0,0
190398,-627,271,149,-1424,586,319,1106,250,-1064,2,0,0
190431,-667,269,164,-1280,650,19,1122,289,-1031,2,0,0
190465,-776,328,226,-1171,598,-157,1138,332,-995,2,0,0
190498,-939,399,246,-1124,486,-195,1145,376,-965,2,0,0
190531,-1051,417,239,-1083,381,-137,1152,413,-935,2,0,0
190565,-1054,410,276,-989,392,-3,1158,444,-907,2,0,0
190598,-1245,458,299,-958,351,19,1163,466,-881,2,0,0
190631,-1380,428,306,-877,274,67,1164,487,-857,2,0,0
190665,-1117,271,327,-715,150,357,1168,490,-837,2,0,0
190698,-944,77,319,-535,-47,604,1170,481,-823,2,0,0
190731,-1083,64,271,76,-373,485,1166,465,-828,2,0,0
190765,-996,107,150,757,-500,266,1155,435,-854,2,0,0
190798,-899,227,169,1018,-325,-44,1138,405,-883,2,0,0
190831,-811,313,263,723,-208,-419,1115,380,-907,0,0,0
190865,-659,309,230,247,-160,-428,1096,385,-916,0,0,0
190898,-592,293,193,-72,32,-403,1086,404,-914,0,0,0
190931,-630,298,213,-276,189,-434,1079,427,-903,0,0,0
190965,-726,314,258,-408,247,-418,1073,453,-888,0,0,0
190998,-830,302,264,-380,190,-278,1069,482,-868,0,0,0
191031,-897,247,270,-234,260,-43,1072,495,-851,0,0,0
191065,-863,170,292,-103,269,169,1078,495,-835,0,0,0
191098,-879,169,321,35,195,315,1083,484,-825,0,0,0
191131,-981,167,332,199,-28,425,1090,465,-820,0,0,0
191165,-1211,194,350,539,-312,400,1090,437,-830,0,0,0
191198,-1137,140,322,1054,-621,527,1083,397,-857,0,0,0
191231,-1036,138,305,1673,-619,442,1066,345,-893,0,0,0
191265,-1023,265,347,1820,-423,142,1052,280,-935,0,0,0
191298,-1085,355,443,2249,-435,-107,1037,217,-969,0,0,0
191331,-1071,504,416,1967,-720,-46,1009,140,-1010,0,0,0
191365,-999,472,157,978,-859,9,980,100,-1035,0,0,0
191398,-1099,504,105,377,-706,-93,955,95,-1050,0,0,0
191431,-1074,446,156,307,-788,-307,931,98,-1065,0,0,0
191465,-922,365,134,886,-833,-322,898,93,-1085,0,0,0
191498,-734,321,119,1502,-799,-260,863,68,-1112,0,0,0
191531,-594,345,136,1697,-609,-276,837,18,-1129,0,0,0
191565,-513,396,156,1432,-434,-223,821,-33,-1145,0,0,0
191598,-531,424,155,919,-293,-269,809,-65,-1149,0,0,0
191631,-607,440,152,382,-198,-469,801,-68,-1151,0,0,0
191665,-681,468,203,146,-156,-610,799,-57,-1151,0,0,0
191698,-798,440,275,220,-185,-642,798,-43,-1152,0,0,0
191731,-948,435,338,367,-177,-773,797,-33,-1158,0,0,0
191765,-1088,442,363,538,-142,-912,795,-25,-1165,0,0,0
191798,-1052,434,394,668,-110,-968,797,-23,-1172,0,0,0
191831,-1147,464,400,590,-44,-1120,799,-17,-1179,0,0,0
191865,-1103,454,403,510,-39,-1178,804,-4,-1190,0,0,0
191898,-946,426,416,439,-98,-936,813,9,-1200,0,0,0
191931,-843,357,350,364,-221,-256,811,16,-1209,0,0,0
191965,-1134,312,300,431,-221,275,810,5,-1212,0,0,0
191998,-1170,250,303,722,-363,613,806,-28,-1215,0,0,0
192031,-899,218,281,1165,-472,791,794,-89,-1220,0,0,0
192065,-668,167,270,1394,-405,678,768,-160,-1226,0,0,0
192098,-561,160,290,1423,-369,321,753,-230,-1225,0,0,0
192131,-543,206,266,1248,-312,101,741,-290,-1219,0,0,0
192165,-604,256,264,835,-130,-229,736,-337,-1214,0,0,0
192198,-701,293,327,287,159,-456,748,-346,-1210,0,0,0
192231,-763,304,379,-191,385,-588,770,-328,-1208,0,0,0
192265,-763,298,390,-507,558,-714,805,-294,-1207,0,0,0
192298,-766,294,415,-597,621,-759,842,-246,-1206,0,0,0
192331,-904,308,421,-585,578,-697,883,-194,-1203,0,0,0
192365,-1183,326,421,-386,360,-589,912,-152,-1205,0,0,0
192398,-1279,300,387,236,287,-451,932,-136,-1209,0,0,0
192431,-1199,410,419,473,226,-447,951,-138,-1215,0,0,0
192465,-1154,485,410,154,114,-293,956,-144,-1227,0,0,0
192498,-1045,460,331,-272,-72,33,955,-146,-1238,0,0,0
192531,-1077,420,232,-683,-203,269,940,-136,-1250,0,0,0
192565,-1177,397,225,-731,-327,490,917,-123,-1257,0,0,0
192598,-1191,358,214,-574,-583,739,882,-122,-1269,0,0,0
192631,-1053,286,149,-293,-732,1079,837,-136,-1287,0,0,0
192665,-851,229,130,60,-720,1331,786,-169,-1302,0,0,0
192698,-672,223,145,275,-598,1410,739,-216,-1312,0,0,0
192731,-538,250,162,261,-389,1345,697,-261,-1315,0,0,0
192765,-507,287,157,-16,-268,1048,662,-292,-1322,0,0,0
192798,-552,344,133,-416,-77,633,639,-297,-1325,0,0,0
192831,-637,400,157,-593,113,323,621,-283,-1328,0,0,0
192865,-713,419,202,-638,230,153,618,-259,-1332,0,0,0
192898,-815,496,266,-615,289,68,619,-231,-1337,0,0,0
192931,-933,550,336,-602,372,148,624,-208,-1336,0,0,0
192965,-1050,554,403,-831,356,193,627,-177,-1336,0,0,0
192998,-1172,513,428,-1162,228,221,625,-133,-1337,0,0,0
193031,-1379,402,458,-1008,172,86,620,-87,-1335,0,0,0
193065,-1088,196,542,-442,-14,50,608,-52,-1334,0,0,0
193098,-781,72,422,127,-346,314,585,-51,-1337,0,0,0
193131,-1158,141,408,425,-389,180,553,-63,-1341,0,0,0
193165,-1184,151,358,756,-789,-197,514,-83,-1350,0,0,0
193198,-910,132,195,1327,-839,-510,465,-116,-1357,0,0,0
193231,-723,213,165,1723,-579,-948,432,-164,-1362,0,0,0
193265,-614,330,212,1732,-475,-1364,406,-218,-1360,0,0,0
193298,-564,365,172,1439,-400,-1557,389,-265,-1356,0,0,0
193331,-590,398,136,964,-159,-1821,373,-299,-1349,0,0,0
193365,-672,460,180,251,88,-1941,378,-294,-1350,0,0,0
193398,-754,465,242,-397,349,-1745,399,-257,-1350,0,0,0
193431,-818,427,301,-775,448,-1379,414,-205,-1354,0,0,0
193465,-882,359,345,-756,397,-959,430,-150,-1355,0,0,0
193498,-875,287,374,-295,346,-503,445,-101,-1357,0,0,0
193531,-880,273,403,261,248,-63,448,-99,-1358,0,0,0
193565,-966,287,472,605,115,215,439,-117,-1356,0,0,0
193598,-1012,301,478,1003,-57,417,423,-154,-1358,0,0,0
193631,-1176,404,477,1065,-64,408,407,-198,-1351,0,0,0
193665,-1233,480,524,631,-75,349,390,-245,-1347,0,0,0
193698,-1166,439,506,62,-167,382,370,-253,-1342,0,0,0
193731,-1080,357,402,-234,-213,642,338,-244,-1335,0,0,0
193765,-1131,339,341,-497,-163,804,312,-227,-1319,0,0,0
193798,-1140,354,357,-678,-166,803,284,-203,-1300,0,0,0
193831,-1084,332,341,-716,-298,800,264,-163,-1276,0,0,0
193865,-895,245,256,-533,-465,885,239,-134,-1255,0,0,0
193898,-720,175,194,-137,-492,1057,211,-123,-1241,0,0,0
193931,-614,160,180,324,-392,1177,191,-126,-1219,0,0,0
193965,-555,197,205,506,-304,1147,167,-144,-1203,0,0,0
193998,-554,245,231,404,-226,912,154,-158,-1187,0,0,0
194031,-595,274,228,120,-135,533,138,-160,-1174,0,0,0
194065,-687,254,244,-165,-73,123,136,-149,-1166,0,0,0
194098,-766,230,280,-185,-13,-285,131,-131,-1156,0,0,0
194131,-835,218,301,40,102,-632,134,-119,-1154,0,0,0
194165,-920,236,337,399,196,-1017,135,-109,-1153,0,0,0
194198,-986,293,345,640,339,-1438,143,-115,-1152,0,0,0
194231,-1240,405,401,523,574,-2056,174,-123,-1150,0,0,0
194265,-1403,491,524,232,580,-2306,204,-116,-1153,0,0,0
194298,-1197,439,603,56,189,-1548,229,-96,-1155,0,0,0
194331,-1082,218,451,502,-142,-162,238,-93,-1156,0,0,0
194365,-1151,162,329,727,-157,488,241,-108,-1146,0,0,0
194398,-962,159,323,952,-257,727,231,-131,-1136,0,0,0
194431,-762,233,336,1401,-454,673,220,-179,-1127,0,0,0
194465,-604,282,321,1631,-542,544,203,-235,-1110,0,0,0
194498,-524,272,299,1626,-528,419,183,-301,-1094,0,0,0
194531,-472,290,244,1197,-306,206,169,-343,-1075,0,0,0
194565,-517,325,209,587,58,-4,159,-363,-1063,0,0,0
194598,-629,325,243,6,385,-234,174,-357,-1055,0,0,0
194631,-696,304,295,-239,621,-371,193,-340,-1048,0,0,0
194665,-728,277,330,-216,720,-474,223,-313,-1046,0,0,0
194698,-756,269,396,33,717,-525,251,-293,-1043,0,0,0
194731,-866,385,434,-74,655,-519,280,-281,-1036,0,0,0
194765,-1327,411,529,-381,425,-516,304,-248,-1032,0,0,0
194798,-1471,322,475,10,-203,-205,308,-224,-1030,0,0,0
194831,-1461,182,355,933,-485,-43,305,-230,-1025,0,0,0
194865,-1270,278,396,1516,-711,-73,291,-265,-1017,0,0,0
194898,-991,392,349,1293,-666,-96,279,-299,-1009,0,0,0
194931,-801,409,302,725,-628,97,263,-327,-998,0,0,0
194965,-890,427,260,200,-377,89,255,-337,-981,0,0,0
194998,-1067,466,286,-608,-285,-105,249,-326,-969,0,0,0
195031,-1123,406,215,-996,-333,-28,252,-291,-966,0,0,0
195065,-982,284,166,-890,-311,139,256,-252,-963,0,0,0
195098,-874,210,193,-425,-276,365,253,-233,-956,0,0,0
195131,-793,251,202,-87,-361,580,251,-229,-948,0,0,0
195165,-777,248,194,13,-487,661,246,-230,-944,0,0,0
195198,-772,232,181,88,-607,608,236,-235,-936,0,0,0
195231,-771,224,185,203,-638,423,219,-244,-932,0,0,0
195265,-767,224,211,376,-679,41,207,-253,-928,0,0,0
195298,-819,239,208,516,-664,-386,198,-265,-927,0,0,0
195331,-945,255,268,564,-524,-796,188,-280,-928,0,0,0
195365,-1008,230,335,557,-339,-1097,193,-289,-930,0,0,0
195398,-852,160,395,470,14,-1089,206,-297,-929,0,0,0
195431,-1125,221,515,132,430,-942,234,-297,-929,0,0,0
195465,-1202,165,560,-175,256,-708,256,-287,-926,0,0,0
195498,-952,48,415,109,100,-430,274,-280,-926,0,0,0
195531,-831,42,375,594,127,-250,283,-291,-920,0,0,0
195565,-847,134,431,928,64,-203,289,-308,-913,0,0,0
195598,-826,176,451,1078,-78,-247,293,-339,-903,0,0,0
195631,-771,172,422,1017,-152,-281,295,-370,-894,0,0,0
195665,-743,186,452,916,-106,-268,297,-400,-885,0,0,0
195698,-766,188,499,731,-95,-222,300,-422,-875,0,0,0
195731,-749,158,480,656,-27,-162,303,-430,-867,0,0,0
195765,-699,155,456,727,69,-227,304,-446,-857,0,0,0
195798,-668,201,457,701,222,-334,317,-459,-843,0,0,0
195831,-709,248,447,590,370,-558,330,-467,-835,0,0,0
195865,-795,283,447,438,467,-722,352,-466,-828,0,0,0
195898,-968,310,441,305,461,-759,375,-461,-819,0,0,0
195931,-1062,329,419,379,285,-604,396,-456,-811,0,0,0
195965,-1001,306,351,520,170,-108,404,-457,-803,0,0,0
195998,-938,285,370,511,132,203,408,-465,-795,0,0,0
196031,-812,302,343,414,118,434,407,-476,-788,0,0,0
196065,-794,374,278,172,289,520,398,-488,-776,0,0,0
196098,-974,463,258,-325,431,340,401,-483,-769,0,0,0
196131,-1138,509,269,-850,455,243,408,-462,-763,0,0,0
196165,-1184,455,262,-1342,339,330,421,-427,-765,0,0,0
196198,-1066,352,228,-1317,248,580,425,-390,-766,0,0,0
196231,-997,300,178,-990,163,857,423,-369,-769,0,0,0
196265,-905,302,145,-731,105,964,423,-352,-768,0,0,0
196298,-814,287,135,-634,79,935,415,-344,-767,0,0,0
196331,-814,270,121,-519,24,727,413,-341,-766,0,0,0
196365,-874,276,116,-370,-12,463,409,-334,-766,0,0,0
196398,-985,287,160,-288,-122,247,413,-326,-763,0,0,0
196431,-1023,234,121,-30,-190,157,408,-322,-766,0,0,0
196465,-1032,260,112,268,-93,-34,409,-328,-765,0,0,0
196498,-1068,366,194,201,215,-345,413,-332,-761,0,0,0
196531,-983,391,278,-362,386,-294,429,-326,-760,0,0,0
196565,-874,267,266,-861,588,-119,449,-308,-759,0,0,0
196598,-820,194,256,-1040,637,-131,466,-283,-759,0,0,0
196631,-876,144,229,-909,580,-195,491,-254,-757,0,0,0
196665,-905,38,244,-567,446,-420,505,-225,-758,0,0,0
196698,-937,-6,232,-6,240,-594,522,-210,-758,0,0,0
196731,-936,-12,213,480,122,-668,530,-208,-757,0,0,0
196765,-915,34,258,529,103,-769,539,-207,-755,0,0,0
196798,-939,102,310,274,46,-748,544,-200,-756,0,0,0
196831,-888,79,303,97,-6,-690,542,-188,-757,0,0,0
196865,-967,90,337,124,-135,-520,543,-172,-755,0,0,0
196898,-1139,62,286,475,-288,-289,538,-164,-753,0,0,0
196931,-1107,18,229,1139,-432,11,526,-178,-754,0,0,0
196965,-1016,34,235,1711,-574,288,506,-213,-754,0,0,0
196998,-927,34,275,2001,-775,380,483,-265,-752,0,0,0
197031,-827,15,267,2181,-912,343,452,-321,-747,0,0,0
197065,-848,151,290,2233,-911,382,423,-372,-736,0,0,0
197098,-939,267,335,1924,-919,622,385,-423,-725,0,0,0
197131,-957,233,341,1386,-862,719,347,-465,-713,0,0,0
197165,-932,282,324,1017,-661,639,315,-498,-705,0,0,0
197198,-884,273,307,940,-544,500,282,-522,-697,0,0,0
197231,-967,293,365,999,-572,113,261,-538,-692,0,0,0
197265,-1051,410,468,1445,-820,-245,237,-563,-680,0,0,0
197298,-1095,580,483,1983,-1175,-324,214,-602,-658,0,0,0
197331,-921,663,367,2022,-1400,-42,177,-642,-626,0,0,0
197365,-803,681,342,1755,-1376,214,142,-677,-592,0,0,0
197398,-804,684,343,1284,-1432,127,107,-702,-564,0,0,0
197431,-797,638,250,945,-1435,-104,77,-714,-537,0,0,0
197465,-697,568,172,923,-1311,-275,58,-724,-513,0,0,0
197498,-618,527,188,1156,-1156,-280,38,-732,-479,0,0,0
197531,-556,528,191,1253,-934,-230,26,-743,-447,0,0,0
197565,-528,526,199,1013,-730,-136,14,-758,-417,0,0,0
197598,-531,505,221,786,-596,-115,5,-765,-393,0,0,0
197631,-576,479,276,643,-494,-308,1,-763,-373,0,0,0
197665,-595,460,278,721,-445,-597,1,-765,-352,0,0,0
197698,-611,443,267,811,-305,-903,6,-765,-334,0,0,0
197731,-718,476,312,801,-117,-1155,24,-770,-316,0,0,0
197765,-861,481,394,770,21,-1472,49,-771,-302,0,0,0
197798,-914,467,388,642,109,-1777,83,-772,-288,0,0,0
197831,-978,458,326,442,264,-2089,125,-764,-286,0,0,0
197865,-1051,451,378,255,358,-2406,180,-753,-285,0,0,0
197898,-986,384,384,282,388,-2192,238,-736,-289,0,0,0
197931,-1038,369,363,291,414,-1658,284,-713,-290,0,0,0
197965,-1340,374,394,235,404,-906,317,-694,-282,0,0,0
197998,-1366,292,396,651,198,-213,336,-680,-275,0,0,0
198031,-1095,246,362,1302,26,115,339,-684,-249,0,0,0
198065,-795,291,386,1511,-43,271,328,-693,-219,0,0,0
198098,-580,289,413,1304,-119,492,316,-701,-183,0,0,0
198131,-452,267,368,878,-164,712,297,-707,-157,0,0,0
198165,-454,240,363,459,-164,765,274,-710,-125,0,0,0
198198,-534,220,301,127,-113,706,251,-708,-111,0,0,0
198231,-608,205,286,30,75,514,221,-701,-99,0,0,0
198265,-674,227,318,50,217,168,206,-693,-83,0,0,0
198298,-749,244,348,87,335,-131,196,-681,-75,0,0,0
198331,-826,268,342,19,388,-326,190,-668,-61,0,0,0
198365,-1071,313,366,-129,433,-457,191,-649,-56,0,0,0
198398,-1228,307,431,-20,184,-489,196,-630,-54,0,0,0
198431,-1249,216,323,643,22,-419,204,-613,-46,0,0,0
198465,-1395,421,482,973,99,-835,218,-593,-27,0,0,0
198498,-1396,616,598,356,-155,-988,242,-571,-16,0,0,0
198531,-1228,466,481,-511,-492,-296,258,-550,-15,0,0,0
198565,-1118,205,359,-515,-650,431,260,-542,-12,0,0,0
198598,-1093,212,344,-266,-814,752,253,-539,-4,0,0,0
198631,-1076,239,319,273,-1078,892,245,-537,11,0,0,0
198665,-986,314,302,624,-1247,873,238,-533,26,0,0,0
198698,-776,301,235,840,-1341,898,238,-528,46,0,0,0
198731,-633,289,170,997,-1237,1052,237,-523,65,0,0,0
198765,-574,325,157,841,-1061,1170,232,-519,86,0,0,0
198798,-579,346,184,434,-873,1168,227,-516,97,0,0,0
198831,-602,327,203,12,-731,1032,224,-515,103,0,0,0
198865,-636,279,230,-255,-614,795,220,-512,101,0,0,0
198898,-647,216,282,-262,-507,439,223,-506,97,0,0,0
198931,-661,176,337,-5,-469,-62,230,-498,96,0,0,0
198965,-758,154,332,470,-409,-610,245,-488,94,0,0,0
198998,-819,168,332,1086,-235,-1377,259,-468,98,0,0,0
199031,-920,277,387,1280,122,-2264,291,-440,105,0,0,0
199065,-1113,407,485,1064,549,-3049,334,-403,116,0,0,0
199098,-1304,528,649,477,740,-3289,376,-355,115,0,0,0
199131,-1323,529,674,0,504,-2268,409,-310,109,0,0,0
199165,-1170,282,463,48,272,-1028,433,-272,104,0,0,0
199198,-1109,162,345,238,217,-385,447,-256,102,0,0,0
199231,-869,158,334,720,148,-104,451,-245,109,0,0,0
199265,-671,210,323,1459,-87,-22,460,-235,109,0,0,0
199298,-542,289,295,1866,-215,-54,463,-225,112,0,0,0
199331,-481,336,255,1802,-271,-203,472,-216,115,0,0,0
199365,-476,397,233,1234,-92,-323,475,-202,116,0,0,0
199398,-564,444,263,254,247,-347,481,-187,114,0,0,0
199431,-688,419,324,-626,573,-291,480,-177,112,0,0,0
199465,-760,342,420,-1027,777,-192,483,-170,110,0,0,0
199498,-798,287,498,-979,722,-107,484,-167,106,0,0,0
199531,-852,281,507,-718,568,-54,485,-158,106,0,0,0
199565,-1040,318,466,-525,347,43,489,-149,103,0,0,0
199598,-1151,269,461,-230,34,136,493,-141,100,0,0,0
199631,-1170,220,365,499,-121,199,499,-135,87,0,0,0
199665,-1339,382,412,1008,-181,-71,510,-128,75,0,0,0
199698,-1175,547,513,699,-303,-115,520,-120,61,0,0,0
199731,-1100,512,378,-308,-308,522,522,-123,46,0,0,0
199765,-1315,400,312,-1194,-135,1129,521,-142,36,0,0,0
199798,-1355,332,357,-1614,-241,1463,516,-171,26,0,0,0
199831,-1234,222,370,-1413,-441,1634,512,-209,18,0,0,0
199865,-1076,153,316,-789,-787,1726,507,-242,8,0,0,0
199898,-860,116,253,-78,-933,1664,494,-267,1,0,0,0
199931,-714,121,218,463,-1092,1515,488,-293,-10,0,0,0
199965,-617,149,177,739,-1045,1286,481,-317,-16,0,0,0
199998,-625,160,179,795,-1092,976,475,-338,-25,0,0,0
200031,-615,211,166,775,-1054,697,470,-350,-36,0,0,0
200065,-601,155,181,751,-980,369,469,-356,-44,0,0,0
200098,-604,151,207,818,-887,-142,471,-356,-57,0,0,0
200131,-642,160,196,1000,-730,-860,478,-348,-66,0,0,0
200165,-758,229,208,1314,-340,-1774,485,-325,-79,0,0,0
200198,-754,336,318,1113,127,-2631,502,-287,-84,0,0,0
200231,-1102,443,371,453,688,-3482,540,-241,-91,0,0,0
200265,-1397,575,485,-341,1065,-4230,570,-167,-97,0,0,0
200298,-1409,653,601,-797,1058,-3456,594,-85,-99,0,0,0
200331,-1122,468,535,-894,945,-2043,605,-14,-98,0,0,0
200365,-1255,336,417,-995,925,-528,622,19,-87,0,0,0
200398,-1155,179,376,-637,816,376,629,21,-79,0,0,0
200431,-899,176,380,228,562,708,640,8,-76,0,0,0
200465,-665,219,417,929,282,854,648,-16,-84,0,0,0
200498,-502,236,446,1196,6,877,662,-56,-88,0,0,0
200531,-439,324,411,776,85,960,667,-86,-96,0,0,0
200565,-495,369,500,-319,426,940,661,-104,-90,0,0,0
200598,-659,294,508,-1275,548,778,660,-122,-78,0,0,0
200631,-681,253,410,-1607,642,463,662,-132,-65,0,0,0
200665,-700,176,405,-1509,658,141,661,-139,-51,0,0,0
200698,-763,205,407,-1247,560,-21,664,-134,-44,0,0,0
200731,-948,244,383,-1040,342,-52,669,-126,-38,0,0,0
200765,-1282,243,363,-659,-101,-215,676,-120,-46,0,0,0
200798,-1265,153,270,424,-579,-51,682,-115,-56,0,0,0
200831,-1306,153,212,1902,-629,-152,690,-116,-76,0,0,0
200865,-1164,395,292,2440,-552,-289,696,-119,-94,0,0,0
200898,-1034,581,318,1598,-353,125,702,-129,-107,0,0,0
200931,-1179,585,215,-41,22,684,700,-153,-111,0,0,0
200965,-1272,512,183,-1697,280,956,692,-186,-106,0,0,0
200998,-1168,346,242,-2208,282,965,686,-221,-101,0,0,0
201031,-995,219,247,-1889,52,974,672,-250,-100,0,0,0
201065,-796,122,200,-1124,-112,1045,660,-280,-107,0,0,0
201098,-639,123,187,-348,-263,970,642,-312,-108,0,0,0
201131,-559,175,189,34,-303,872,630,-342,-112,0,0,0
201165,-570,234,175,50,-365,701,613,-368,-115,0,0,0
201198,-666,261,170,-146,-390,439,599,-388,-119,0,0,0
201231,-734,239,191,-262,-398,251,587,-399,-128,0,0,0
201265,-807,211,200,-132,-415,91,576,-407,-139,0,0,0
201298,-914,212,229,126,-355,-189,571,-412,-149,0,0,0
201331,-1101,260,246,451,-115,-647,564,-407,-156,0,0,0
201365,-1175,370,326,389,122,-1137,569,-399,-160,0,0,0
201398,-1212,400,349,73,336,-1539,585,-384,-155,0,0,0
201431,-1163,379,393,-197,575,-1670,603,-358,-160,0,0,0
201465,-1047,368,495,-282,491,-1488,617,-328,-164,0,0,0
201498,-1066,339,464,-167,127,-607,627,-304,-167,0,0,0
201531,-1242,218,322,9,-66,216,625,-303,-169,0,0,0
201565,-1132,143,274,439,-173,621,613,-317,-167,0,0,0
201598,-869,181,299,1054,-200,738,602,-338,-163,0,0,0
201631,-634,247,331,1342,-330,799,585,-364,-150,0,0,0
201665,-483,236,287,1334,-424,745,567,-396,-137,0,0,0
201698,-430,241,223,1110,-335,584,549,-417,-122,0,0,0
201731,-474,254,254,489,-178,363,533,-428,-115,0,0,0
201765,-564,232,306,130,-11,65,521,-432,-108,0,0,0
201798,-663,216,396,-22,166,-269,513,-432,-103,0,0,0
201831,-720,220,463,4,259,-535,508,-426,-103,0,0,0
201865,-796,229,469,44,305,-747,506,-416,-100,0,0,0
201898,-1062,285,465,-19,321,-941,514,-401,-99,0,0,0
201931,-1263,293,493,93,44,-969,518,-380,-97,0,0,0
201965,-1251,163,342,889,-181,-858,525,-361,-101,0,0,0
201998,-1374,307,390,1719,-133,-1212,528,-337,-95,0,0,0
202031,-1297,556,512,1855,-384,-1250,540,-310,-85,0,0,0
202065,-1050,596,369,818,-494,-459,542,-296,-82,0,0,0
202098,-1162,439,237,-316,-235,179,530,-289,-78,0,0,0
202131,-1184,420,335,-846,-126,450,514,-294,-74,0,0,0
202165,-1119,335,342,-855,-354,846,498,-301,-69,0,0,0
202198,-971,218,283,-500,-537,1125,481,-313,-65,0,0,0
202231,-750,150,252,-38,-642,1278,456,-322,-58,0,0,0
202265,-586,132,219,471,-694,1226,438,-338,-49,0,0,0
202298,-495,169,198,678,-641,1062,418,-348,-39,0,0,0
202331,-489,224,194,592,-564,720,406,-353,-31,0,0,0
202365,-558,262,205,268,-537,366,393,-353,-27,0,0,0
202398,-628,229,189,106,-430,36,384,-347,-23,0,0,0
202431,-762,226,229,223,-363,-400,379,-340,-22,0,0,0
202465,-914,240,239,594,-352,-756,378,-325,-23,0,0,0
202498,-1024,264,227,1109,-104,-1022,377,-307,-25,0,0,0
202531,-1087,387,386,1091,242,-1462,381,-290,-20,0,0,0
202565,-1251,506,505,533,430,-1782,398,-269,-22,0,0,0
202598,-1142,437,543,-119,476,-1871,410,-238,-32,0,0,0
202631,-1009,374,573,-164,347,-1440,424,-209,-40,0,0,0
202665,-1026,304,512,90,131,-638,431,-182,-49,0,0,0
202698,-1161,211,426,265,-78,55,437,-170,-52,0,0,0
202731,-1054,185,379,678,-131,376,434,-170,-53,0,0,0
202765,-838,255,397,951,-131,551,428,-174,-51,0,0,0
202798,-621,298,411,858,-167,564,424,-182,-51,0,0,0
202831,-517,283,356,642,-209,486,420,-194,-48,0,0,0
202865,-467,278,293,357,-152,277,412,-198,-49,0,0,0
202898,-489,258,284,-89,3,64,402,-193,-50,0,0,0
202931,-571,244,293,-194,120,-130,396,-189,-51,0,0,0
202965,-607,258,336,-209,215,-249,387,-187,-55,0,0,0
202998,-630,267,344,-82,225,-366,376,-181,-58,0,0,0
203031,-862,350,371,-79,279,-426,366,-177,-68,0,0,0
203065,-1176,409,439,-232,187,-320,359,-172,-77,0,0,0
203098,-1130,284,456,-46,-26,1,352,-169,-91,0,0,0
203131,-1105,173,370,749,18,66,342,-172,-103,0,0,0
203165,-1239,404,510,1432,222,-433,339,-173,-119,0,0,0
203198,-1090,696,609,605,11,-581,333,-169,-126,0,0,0
203231,-1070,683,410,-909,17,35,328,-164,-127,0,0,0
203265,-1321,527,303,-2255,241,904,308,-165,-127,0,0,0
203298,-1407,316,330,-2651,267,1310,286,-171,-121,0,0,0
203331,-1139,200,385,-2039,-124,1405,269,-176,-111,0,0,0
203365,-887,152,311,-1053,-507,1592,250,-183,-99,0,0,0
203398,-707,117,220,-184,-691,1613,227,-193,-91,0,0,0
203431,-569,152,193,359,-705,1399,209,-202,-79,0,0,0
203465,-512,213,176,412,-693,1167,191,-206,-69,0,0,0
203498,-533,252,133,229,-601,956,176,-206,-60,0,0,0
203531,-567,242,102,-54,-454,698,158,-203,-53,0,0,0
203565,-592,219,95,-146,-223,311,143,-196,-55,0,0,0
203598,-712,255,163,-18,62,-242,129,-186,-53,0,0,0
203631,-874,295,234,145,231,-752,116,-178,-59,0,0,0
203665,-921,345,292,141,504,-1281,98,-165,-60,0,0,0
203698,-1080,416,333,-324,673,-1727,90,-153,-73,0,0,0
203731,-1343,436,354,-549,908,-2104,95,-141,-83,0,0,0
203765,-1225,402,500,-213,1004,-1861,102,-127,-99,0,0,0
203798,-1113,472,581,-157,838,-1124,104,-116,-111,0,0,0
203831,-1230,497,534,-753,738,108,113,-105,-119,0,0,0
203865,-1250,246,405,-1022,589,1044,116,-95,-121,0,0,0
203898,-1006,182,397,-691,553,1426,112,-93,-115,0,0,0
203931,-727,180,471,-383,291,1504,114,-94,-112,0,0,0
